x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,2.691397234,-0.0001689289663,-0.002955706665,2.829657234688981e-06,-1.1946959130420438e-06,3.8715534834921447e-07
5.0,2.732647329,-0.0001786410578,-0.002918116149,2.770525314049328e-06,-1.0720263414795246e-06,3.4181687803351866e-07
5.0,2.774494467,-0.0001878408668,-0.002881041132,2.7124880634955116e-06,-9.554933768284686e-07,2.98477040532748e-07
5.0,2.816947288,-0.0001965202834,-0.002844458402,2.655105667534131e-06,-8.457048237324527e-07,2.5740393756023665e-07
5.0,2.86001456,-0.0002046747656,-0.002808346659,2.597900337534166e-06,-7.432086836307945e-07,2.1883732212027976e-07
5.0,2.903705176,-0.0002123039822,-0.002772687035,2.54041292275806e-06,-6.4846346492891e-07,1.8296446923614977e-07
5.0,2.948028158,-0.0002194119648,-0.002737463359,2.4822724755272676e-06,-5.617471161100875e-07,1.4989135120421552e-07
5.0,2.992992659,-0.0002260066725,-0.002702662019,2.4232473307966784e-06,-4.830850126873905e-07,1.1963800248021197e-07
5.0,3.038607963,-0.0002320991836,-0.002668271453,2.3632569705465076e-06,-4.122321653488655e-07,9.214602936453157e-08
5.0,3.084883491,-0.000237702622,-0.002634281573,2.3023633907320513e-06,-3.4872163111299965e-07,6.728620869733935e-08
5.0,3.131828798,-0.0002428308363,-0.002600683153,2.2407427925949528e-06,-2.919650831999379e-07,4.4883564910407926e-08
5.0,3.179453579,-0.0002474974308,-0.00256746721,2.178619851977245e-06,-2.4134023940251946e-07,2.4759033343827416e-08
5.0,3.227767668,-0.0002517154144,-0.002534624649,2.1162202933906025e-06,-1.9623383657961432e-07,6.7416768899448765e-09
5.0,3.276781041,-0.0002554969106,-0.002502146215,2.0537616241608162e-06,-1.5607855327235847e-07,-9.335097665055821e-09
5.0,3.326503821,-0.0002588529416,-0.002470022377,1.9914382297036144e-06,-1.2038368091697143e-07,-2.3621201696213905e-08
5.0,3.376946275,-0.0002617936026,-0.002438243206,1.9294094065344606e-06,-8.872300052330807e-08,-3.624293806806909e-08
5.0,3.428118819,-0.0002643283457,-0.002406798527,1.8678062659620057e-06,-6.071307139617276e-08,-4.731191927540467e-08
5.0,3.48003202,-0.0002664660962,-0.002375678098,1.8067378538315653e-06,-3.6017670346989687e-08,-5.693049884332836e-08
5.0,3.532696599,-0.0002682153429,-0.002344871595,1.746287796475447e-06,-1.4343625164687533e-08,-6.519213513582893e-08
5.0,3.58612343,-0.0002695842922,-0.002314368693,1.6865203918934553e-06,4.576995787295112e-09,-7.218641397441987e-08
5.0,3.640323547,-0.0002705809016,-0.002284159201,1.6274925473703646e-06,2.0985073484902062e-08,-7.799987637478259e-08
5.0,3.695308141,-0.0002712129167,-0.002254232996,1.5692495079478232e-06,3.509573780812892e-08,-8.271092115550516e-08
5.0,3.751088567,-0.0002714880642,-0.002224580085,1.5118236730723905e-06,4.7114955000362614e-08,-8.639402556202085e-08
5.0,3.807676344,-0.0002714140823,-0.002195190781,1.455245419923696e-06,5.723436038762089e-08,-8.912614163549284e-08
5.0,3.865083157,-0.0002709985666,-0.002166055595,1.399543920789212e-06,6.562115209858206e-08,-9.098297294492627e-08
5.0,3.92332086,-0.0002702490112,-0.002137165125,1.3447419305925009e-06,7.24331960949512e-08,-9.20339168386964e-08
5.0,3.98240148,-0.0002691730054,-0.002108510239,1.2908582734337007e-06,7.782586708137408e-08,-9.234443765669543e-08
5.0,4.042337217,-0.0002677782202,-0.002080082127,1.2379140593874031e-06,8.194062387143161e-08,-9.198079445428783e-08
5.0,4.103140447,-0.0002660722703,-0.002051872202,1.1859209616693077e-06,8.490803844738243e-08,-9.100906733819247e-08
5.0,4.164823726,-0.0002640629383,-0.002023872175,1.1348973861147105e-06,8.685213338335046e-08,-8.947756714067103e-08
5.0,4.227399792,-0.000261757984,-0.001996074035,1.0848517941754045e-06,8.788433965020778e-08,-8.746208507116608e-08
5.0,4.290881567,-0.0002591649048,-0.001968469955,1.035794004890304e-06,8.810824989309461e-08,-8.50279485323778e-08
5.0,4.35528216,-0.0002562914193,-0.001941052383,9.877390594955573e-07,8.762324765250967e-08,-8.221244687807047e-08
5.0,4.420614869,-0.0002531454038,-0.001913814062,9.406910749129453e-07,8.651994737956751e-08,-7.907486672122751e-08
5.0,4.486893186,-0.0002497345636,-0.001886747965,8.946627157398924e-07,8.488035924061012e-08,-7.566938479363954e-08
5.0,4.554130797,-0.0002460665278,-0.00185984729,8.496627010858145e-07,8.27810915117864e-08,-7.204396933004187e-08
