y-coordinate,Uz_zd25,Ur_zd25,Uz_zd35,Ur_zd35,Uz_zd45,Ur_zd45,Uz_zd55,Ur_zd55,Uz_zd65,Ur_zd65,uu_zd25,uu_zd35,uu_zd45,uu_zd55,uu_zd65,vv_zd25,vv_zd35,vv_zd45,vv_zd55,vv_zd65,uv_zd25,uv_zd35,uv_zd45,uv_zd55,uv_zd65,nut_zd25,nut_zd35,nut_zd45,nut_zd55,nut_zd65
3.97756837,0.0320820182,-0.0036238403,0.0656180419,0.000861363348,0.0764007319,0.00198162331,0.0768407046,0.00204005893,0.0733094392,0.0019297422,0.0009219279682148689,0.0012930116572098449,0.0010857677851443216,0.000839883936575539,0.0006450178941815026,0.0006268122754800959,0.0008003974861827222,0.0006650340490572647,0.0005037869555621272,0.0003871498860415392,0.00032340594345849343,0.00048485152273981173,0.0003947821257658994,0.00028721366239327795,0.00021394443251742577,0.013880816111273835,0.02081017669759118,0.016944333283341564,0.01668857281455466,0.017685952420989748
4.15588552,0.0255744495,-0.0042607398,0.05975741,0.000476100052,0.072273227,0.00181983492,0.0737742618,0.00197580587,0.0711520272,0.0019057232,0.0007297508127719498,0.0011931242100919003,0.0010446388990064713,0.0008208279758650594,0.0006376513853304606,0.0005186905223566959,0.0007395112537404855,0.0006393688708639486,0.0004925792251640735,0.0003825654780849818,0.0002518531868477401,0.0004465400889916147,0.00038211108772431314,0.0002842082674806432,0.00021394582303792896,0.010992708481625122,0.019490263693233888,0.01667811254454948,0.016654915563095632,0.017655183145241653
4.34053354,0.0197636356,-0.0048557351,0.0539750879,7.09968793e-05,0.0680879038,0.00164158608,0.0706485769,0.00189911367,0.0689107723,0.00187902652,0.0005550644078704127,0.0010906012861872732,0.0009991431961219452,0.0008005111520047875,0.0006298270310175517,0.00041890502563862795,0.0006784984534431297,0.0006125178461419502,0.00048012655026841915,0.0003770933203371367,0.00018685996988652956,0.0004079316141991568,0.0003679370179055409,0.0002804501208431638,0.00021368250333461856,0.008305842773864574,0.018132379300309566,0.016354637235914064,0.016716473961766766,0.017596832922556933
4.53173718,0.0147984839,-0.0053653807,0.0482983637,-0.0003504797,0.0638197934,0.00143988682,0.0674706611,0.00181217364,0.0665879015,0.00185183912,0.0004082351172614408,0.0009877881339025226,0.0009499058203813159,0.0007785639007289475,0.0006206338638262967,0.00032892571394406753,0.000617000386979888,0.0005842972409455903,0.00046561207569848916,0.00037106287487363764,0.00013248182380632073,0.0003682653950200669,0.000351807938628217,0.00027569037948120664,0.00021317714208359329,0.005962065273748099,0.01657300798018991,0.015832374839514572,0.016760759480298648,0.017648884099082295
4.72972919,0.010698078,-0.0057681195,0.0427462934,-0.00080406645,0.0594410704,0.0012078339,0.0642492453,0.00170056864,0.0642107259,0.00182012809,0.000287931347105916,0.000882552600561116,0.0008934038897022442,0.0007541428583804285,0.0006086064393950692,0.00025103733743371976,0.0005544511071439844,0.0005536421952700108,0.00044988783730064857,0.00036461569073599297,8.9088441924321e-05,0.00032690026238479643,0.00033291462611859346,0.00026945698129915256,0.00021206875011011946,0.004081477180324531,0.014976532671870693,0.015252073334648439,0.0166998018181917,0.017815783706410758
4.93475059,0.00743996829,-0.0060595248,0.0373335797,-0.0012871375,0.0550271413,0.000951014112,0.0609698356,0.00157810702,0.0617921375,0.0017815652,0.00019278847684379446,0.0007722742267837479,0.0008342522903498342,0.0007270850969089723,0.0005954209631810945,0.00018613415219818495,0.0004926040620560937,0.0005199035271587768,0.0004334346082334267,0.00035758616143814894,5.6144446964468593e-05,0.00028437733944110873,0.00031223139908068197,0.0002619289894313941,0.000210476103196385,0.0026523646292157047,0.013434496860596232,0.01475037272299138,0.01654084230581658,0.017959743580852346
5.14705094,0.00493093377,-0.006240752,0.0321479217,-0.0017709989,0.0506126855,0.000683243353,0.0576432085,0.00144053359,0.0593211432,0.00172984922,0.0001218861491558736,0.0006653392203706692,0.0007733612664780898,0.0006966639638255278,0.0005816204694450936,0.000133713323474496,0.0004333897148961988,0.0004850033975205813,0.0004162046759760817,0.00034943758067606536,3.188220006699504e-05,0.00024284997396798613,0.00029064125905464553,0.00025303115392037647,0.0002080216537059717,0.0015751848738894806,0.011998344054519335,0.014359539618629008,0.01630081146363982,0.017939015433919906
5.36688866,0.00312307754,-0.0063220426,0.0271936486,-0.0022510219,0.0462890277,0.000399111391,0.0542641771,0.00128241693,0.0567817056,0.00166050246,7.382803467914755e-05,0.0005607439058197181,0.0007158614445886332,0.0006648553136598357,0.0005665814991549284,9.294448636378523e-05,0.0003761714074057204,0.00044987267909757405,0.00039810346581764934,0.000339992715580334,1.5996868450983206e-05,0.00020223852953950435,0.0002690648067666155,0.0002434942785944417,0.00020448477516820423,0.0008315694414205665,0.01051301894231342,0.013986866976773517,0.01601899993777928,0.017786126899209203
5.59453137,0.0019273558,-0.0063088812,0.0224377062,-0.002719289,0.0420113621,8.86329602e-05,0.0508440573,0.0011032631,0.0541773858,0.00156957367,4.3798481020206356e-05,0.0004592616884824815,0.0006579821645026837,0.0006300515372743166,0.0005502042478779585,6.272884900428656e-05,0.00032012875433447903,0.0004141112901983662,0.00037889490953217837,0.0003296892084944427,6.77787487233096e-06,0.0001631861966548918,0.00024615823961504293,0.00023287972972662436,0.00019973062773888812,0.0003665192885265295,0.00882443093475579,0.013311213993778052,0.015750323149765627,0.017563101024717136
5.83025615,0.00120029777,-0.0062184283,0.0179974887,-0.0031788071,0.0377250951,-0.00025753584,0.0474168804,0.000900852006,0.0515133323,0.00146776482,2.6378036363333027e-05,0.0003646953264933722,0.000594095579695956,0.0005930164431320957,0.0005329986753497768,4.12891254777591e-05,0.0002652244074209896,0.0003780035652911155,0.0003588629636632858,0.0003187217824331704,2.0470799213948916e-06,0.00012628514716172978,0.00022127432805565839,0.0002209526171733979,0.00019404523808909033,0.00011538570064952618,0.007118188222448888,0.012472348105030348,0.015463055767298891,0.017293794204498104
6.07434996,0.000779733095,-0.0060709817,0.0140311493,-0.0036160411,0.0335063404,-0.00061884961,0.0439921538,0.000690533542,0.0487949555,0.00135927671,1.6229001500561723e-05,0.00027921329532110947,0.0005315633429993278,0.0005553760540371452,0.0005140177677530199,2.6815853098265112e-05,0.0002146613367631108,0.00034146214716020287,0.00033879832342737295,0.0003072527628256516,1.7698655062936145e-07,9.343554874903623e-05,0.00019637951068906723,0.00020800752621627725,0.0001876881384233636,1.0525009066507878e-05,0.005556410892357382,0.011678266643024357,0.015117616629133128,0.01689691842551385
6.32710993,0.000550400337,-0.0058858184,0.0106208329,-0.003987533,0.0293783435,-0.00098832594,0.0405853119,0.000473337549,0.0459948713,0.00123014066,1.0215746869030286e-05,0.0002064846665102776,0.0004690263731960077,0.0005170427479797184,0.0004931250140964363,1.7406454262221435e-05,0.000169655409573911,0.0003045220338363231,0.00031773103156470666,0.00029468126095661475,-4.4865126911919933e-07,6.66103599762357e-05,0.00017202035695528038,0.00019433943893985346,0.00018016108266240294,-2.8305085678003616e-05,0.00420239967195789,0.010852640518634861,0.014746692037142796,0.01638380000742346
6.58884372,0.00043343076,-0.0056872768,0.00777681924,-0.0042799168,0.0253601181,-0.001346602,0.0372173731,0.000241711507,0.0431389239,0.00108632502,6.7455149562858225e-06,0.00014517302750836583,0.0004061298499540524,0.00047838875953539655,0.00047054855475000884,1.1302170900181757e-05,0.00013050127418507776,0.00026824674205359596,0.00029578644154738376,0.000280652889950922,-5.890194942456323e-07,4.4553869015839234e-05,0.0001479125557536962,0.00017967674766141775,0.00017184604763155402,-3.9779791399008345e-05,0.003008972763692138,0.00998936481841213,0.014334448798825054,0.015915569337045483
6.85986994,0.00037731516,-0.005483412,0.00549198781,-0.004481062,0.0215000792,-0.0017131339,0.0339136743,-8.8083285e-07,0.0402446343,0.000933752454,4.488926630034174e-06,9.701471289481141e-05,0.0003448230013937273,0.0004393113154735192,0.00044593920005926366,7.444636238256001e-06,9.749432535215601e-05,0.0002323855622406708,0.0002737065182241335,0.000265122474354649,-5.0432952387408e-07,2.7818483019854217e-05,0.0001244171741302049,0.00016478950127838765,0.00016285014996204243,-3.72526124951858e-05,0.0020548294697918163,0.009190151589808179,0.013803256046101242,0.015527844977521894
7.1405185,0.000349132731,-0.0052825235,0.00378473234,-0.0046000147,0.0179052836,-0.0020688664,0.0306361494,-0.00024529939,0.0373569164,0.000769003361,3.0370918461444813e-06,6.237568591455813e-05,0.0002861227342035711,0.00039980592994087977,0.0004206793270834109,5.044478371947751e-06,7.007242075978391e-05,0.00019787942881895103,0.00025158647620926564,0.0002492675668307707,-4.098336438733217e-07,1.6036408399565397e-05,0.00010228415492251103,0.00014989701075976885,0.00015365964373180397,-3.393478414629457e-05,0.0013278364664695147,0.00846926739854095,0.013057628509959666,0.015264132291453021
7.43113104,0.000333973168,-0.0050884197,0.00260466392,-0.0046399608,0.014615746,-0.002404909,0.0273598274,-0.00050182224,0.0344984299,0.000595619196,2.096407493056044e-06,3.980480946385024e-05,0.00023217189586348397,0.0003602893346422092,0.00039351123443478585,3.50054425665191e-06,4.869606227446336e-05,0.000166225028701719,0.00022882751243944138,0.00023309013677335632,-3.2710215267739065e-07,8.615606485974336e-06,8.1552486497114e-05,0.00013450253487188137,0.00014393518191969964,-3.0706774947982426e-05,0.0008087916488465162,0.007655754720101379,0.012167801118448377,0.014973842790162992
7.7320613,0.000324139221,-0.0049023395,0.00183145979,-0.0046119991,0.0116179136,-0.0027170185,0.0241018695,-0.00076695856,0.0316754427,0.000421349292,1.4845154654095133e-06,2.4948543437613156e-05,0.000181241736582935,0.0003192164746049697,0.0003644479197590167,2.47340842673975e-06,3.3430192701599195e-05,0.00013664804847065775,0.00020549633356724273,0.0002171797837741311,-2.5543999339247043e-07,4.1765404031661894e-06,6.25880291826016e-05,0.00011837295002502792,0.00013409115264456845,-2.770251744293262e-05,0.00045294662685046365,0.006787684054962495,0.011190436408680053,0.014593995384375552
8.04367559,0.000314638902,-0.0047250409,0.00134575504,-0.0045314881,0.00898369758,-0.0029979261,0.0208857016,-0.0010495624,0.0288744987,0.000236974368,1.0750431213482344e-06,1.52967639723146e-05,0.00013575129379110213,0.00027691628367575746,0.00033333719482369825,1.7777669933271912e-06,2.254900919955839e-05,0.00011002593009893879,0.00018196470576850625,0.000201894972148911,-1.9350851931890856e-07,1.7662537492750233e-06,4.585295304958884e-05,0.00010177243409697984,0.00012351478691925068,-2.5068871700033358e-05,0.0002288167404004928,0.005940212870800852,0.010227418759887873,0.014077287209166683
8.36635324,0.000306325749,-0.0045557028,0.0010540247,-0.004423521,0.00673830377,-0.0032444374,0.0177984015,-0.0013430893,0.0261149643,2.98812939e-05,7.81737908499589e-07,9.38733223178991e-06,9.72500713032038e-05,0.00023545064104479776,0.0003035539566097255,1.3005334980721569e-06,1.4896448562559002e-05,8.636923425748124e-05,0.00015858629313222553,0.00018658965210827488,-1.5178322756860264e-07,4.578996949686993e-07,3.1132577813949e-05,8.578740771175395e-05,0.0001125025500765637,-2.4242985532091536e-05,7.313624738450081e-05,0.004972529874416795,0.009406283383381231,0.013659316400630573
8.70048704,0.000297993096,-0.0043942407,0.000879417478,-0.0042924094,0.00488772809,-0.0034479145,0.0149058702,-0.0016367919,0.0234721479,-0.00019498735,5.741474897363349e-07,5.908909689388119e-06,6.635412891822495e-05,0.00019738264858075195,0.0002742530899605256,9.652566704635138e-07,9.844379142791641e-06,6.545572540068975e-05,0.00013599933327609437,0.00017132316593333996,-1.245403092377931e-07,-6.397865090850678e-08,1.9416654173568304e-05,7.093867330581138e-05,0.00010106744951782906,-2.544616902701648e-05,-1.3072165751811923e-05,0.003967225286845604,0.008662346650150789,0.013107392504570978
9.04648371,0.000287953852,-0.0042404382,0.000782958832,-0.0041486255,0.00342511906,-0.0035795046,0.0122398882,-0.0019104455,0.0208754666,-0.00042383361,4.2399962811836207e-07,3.870089257393196e-06,4.356856692482471e-05,0.00016139986185150076,0.00024457249523228446,7.308422719807561e-07,6.521743260749748e-06,4.808085031857884e-05,0.00011438205899152975,0.00015577059407103437,-1.0580378614205365e-07,-2.1046312411458365e-07,1.1116766030817676e-05,5.65887990321931e-05,8.927161286951243e-05,-2.9152632954306733e-05,-5.798993052565697e-05,0.003063056735041737,0.007808136924229964,0.012063585179054731
9.40476442,0.000276591391,-0.0040943656,0.000735169599,-0.0040014365,0.00234664161,-0.0036438212,0.00981312774,-0.0021620705,0.0182630535,-0.00066995275,3.1489131842468517e-07,2.6050921807061793e-06,2.7728687454216602e-05,0.0001271153029584425,0.0002157184618561377,5.632480335366394e-07,4.393046036467746e-06,3.402330506243057e-05,9.453550915302976e-05,0.00013918775531276744,-9.192222343345043e-08,-2.428502328710363e-07,5.443201647320131e-06,4.321575099938567e-05,7.751170221572213e-05,-3.683143078737279e-05,-9.730532192971339e-05,0.002180984067254732,0.006840207769024276,0.010921291436830158
9.77576531,0.00026438263,-0.0039557055,0.000704175971,-0.0038565845,0.00161832948,-0.0036438037,0.00764415213,-0.0023736081,0.0157045637,-0.00090988395,2.359652739542831e-07,1.8074206018662072e-06,1.759322689416293e-05,9.771335721341646e-05,0.0001877293699926423,4.4057879726974836e-07,3.0245439943597516e-06,2.341709179586631e-05,7.640685108761439e-05,0.00012188015819753239,-8.133207640453496e-08,-2.3600976496895042e-07,2.382595347043076e-06,3.213668101340025e-05,6.607831065238262e-05,-5.1698016974945353e-05,-0.00015001752537252742,0.0015144757166065746,0.005995446199534692,0.009846869097897335
10.1599379,0.00025141007,-0.0038241748,0.000683631843,-0.0037153113,0.00116904482,-0.003600057,0.00577829343,-0.0025474923,0.013200369,-0.0011525112,1.7889197470259509e-07,1.2761699232364234e-06,1.062357620883117e-05,7.250576303681883e-05,0.000158335416263839,3.498663990449618e-07,2.1341116440923104e-06,1.5626783696751004e-05,6.0398646081440714e-05,0.00010512897293387455,-7.284714583976391e-08,-2.0115918866227436e-07,7.047504875547393e-07,2.2905499620065587e-05,5.49706953166328e-05,-7.897709138252832e-05,-0.00021808634287966478,0.000764053869453184,0.005220617047657585,0.008800316143315326
10.55775,0.00023764975,-0.0036995787,0.000668312769,-0.0035796117,0.000903900218,-0.0035182144,0.00422621763,-0.0026843199,0.0108274895,-0.0013844453,1.375781033249375e-07,9.215859327915527e-07,6.5381345158995525e-06,5.1424780743877183e-05,0.0001307932921273897,2.826038425063095e-07,1.5364062772231102e-06,1.020873133563264e-05,4.666046607446399e-05,8.946121691130792e-05,-6.586068683967497e-08,-1.693099928282026e-07,-1.2518836869260807e-08,1.5327572275939836e-05,4.4919152149074354e-05,-0.0001273522856829046,-0.00032738824343141637,-2.4207195003489725e-05,0.004435242834252331,0.008033449789855252
10.9696858,0.000222993709,-0.0035815844,0.000656098714,-0.003449716,0.000754574476,-0.0034090109,0.0029927316,-0.0027785572,0.00868338391,-0.0015919989,1.0771114974642333e-07,6.717149074875462e-07,4.172899900169326e-06,3.479592467036144e-05,0.0001069315788715531,2.3262958567663805e-07,1.129626019344001e-06,6.6818568836811906e-06,3.503747958632816e-05,7.50304976023988e-05,-6.014055054746025e-08,-1.3428366873477628e-07,-2.0002768645421173e-07,9.65898819484752e-06,3.5799716632997695e-05,-0.00022242409610905416,-0.0004966353544929694,-0.0007397833400486255,0.0037094172158979996,0.007435149721934526
11.3962466,0.000207412309,-0.0034701821,0.000644150056,-0.0033254117,0.000679923744,-0.003284509,0.00205447149,-0.0028238606,0.00680179863,-0.0017718009,8.633438307528852e-08,4.967951423551969e-07,2.7462726423450227e-06,2.270297849677718e-05,8.452313239693012e-05,1.955037928395895e-07,8.452766255031092e-07,4.449676128918999e-06,2.568802171176764e-05,6.216492367075918e-05,-5.551025798853105e-08,-1.0970866722194484e-07,-2.43818243518304e-07,5.4781926944342944e-06,2.7526717234252764e-05,-0.00044246652119113076,-0.000874476431729766,-0.0019434499842311175,0.002955959151972427,0.006682228646564687
11.8379519,0.000190885936,-0.0033650972,0.000631972217,-0.0032067629,0.000647172297,-0.0031577488,0.00139427529,-0.0028300009,0.00511564682,-0.0019305657,7.13417424374039e-08,3.70474018940105e-07,1.8352871279957436e-06,1.4838536615695416e-05,6.412882151302389e-05,1.6808353455215866e-07,6.426334031835899e-07,3.00034961609856e-06,1.869897910599919e-05,5.055524357798351e-05,-5.177347124702073e-08,-9.521284069365089e-08,-2.0762795575500642e-07,2.832123725547761e-06,2.0172318184006076e-05,-0.0008506839011292548,-0.0015644311422045914,-0.003411510859344302,0.0023164302061722936,0.005739108017343588
12.2953391,0.0001734784,-0.0032662659,0.000619436868,-0.0030936314,0.000625628104,-0.0030347331,0.000963902423,-0.0028101673,0.00365124504,-0.0020668251,6.119816583344e-08,2.819502455623506e-07,1.260582815485365e-06,9.56585281893473e-06,4.7480925257875396e-05,1.4826007049719068e-07,5.001417609340397e-07,2.06582741176439e-06,1.3065308246010711e-05,4.0086436706009986e-05,-4.862265769344001e-08,-8.657185483754482e-08,-1.9372468450095722e-07,1.1285037695053677e-06,1.3906568994922504e-05,-0.0013441690348050715,-0.00239327120479404,-0.005355501622830886,0.0014457829105563229,0.0048732995981532745
12.7689651,0.000155362444,-0.0031735222,0.000608185915,-0.0029857413,0.000613855911,-0.002916375,0.000672875705,-0.0027569598,0.00247038854,-0.0021703266,5.4626723294346865e-08,2.2106331679561265e-07,8.781336405303601e-07,5.8722613556207525e-06,3.443178016143667e-05,1.3492684610716105e-07,3.9852181947430894e-07,1.447650849374998e-06,8.82742516118396e-06,3.099055224933244e-05,-4.545913491974323e-08,-7.870889550621035e-08,-1.6215256755737468e-07,1.1497396908165893e-07,9.122304340697165e-06,-0.002376240674091424,-0.004114272725270003,-0.008476041770668337,0.00023618894320517563,0.004175501365137506
13.2594064,0.000137090608,-0.0030864157,0.000598530097,-0.0028833817,0.000607380672,-0.002802201,0.000498975907,-0.0026629983,0.00155558652,-0.0022290664,5.0297483898190345e-08,1.768841749851705e-07,6.272887362808286e-07,3.932825724233527e-06,2.408079597879429e-05,1.2794592679350896e-07,3.220936421051086e-07,1.0392416455990009e-06,6.0500879541971105e-06,2.320792828439104e-05,-4.074366514625441e-08,-6.943287141097493e-08,-1.2509227354092827e-07,-1.0721380791804206e-07,5.510209254024928e-06,-0.0033878811164930107,-0.00577342055685813,-0.010401561809111056,-0.0004004619477539572,0.0033776968431099706
13.7672601,0.0,0.0,0.000588736799,-0.0027864425,0.000601891717,-0.0026912699,0.000408685068,-0.0025558094,0.000850109394,-0.0022394272,0.0,1.4303380450323356e-07,4.555566960067919e-07,2.777853635193835e-06,1.5881218118232954e-05,0.0,2.6277330419375115e-07,7.665681453539907e-07,4.2598292108716386e-06,1.692773691590016e-05,0.0,-5.957516195244263e-08,-1.0418833897858186e-07,-1.6248386156596067e-07,2.8553765868991168e-06,0.0,-0.004553397113766245,-0.007963232770930346,-0.001181412847382837,0.00236857083378555
14.2931443,0.0,0.0,0.00057670864,-0.0026947413,0.000593771961,-0.0025843848,0.000358279618,-0.0024456785,0.000316125847,-0.0022066317,0.0,1.1875641254935036e-07,3.371065343302144e-07,1.932026915325774e-06,1.0214155548858534e-05,0.0,2.157037460743095e-07,5.796171655289592e-07,3.0012100746377507e-06,1.2102561440555109e-05,0.0,-5.2343509725167645e-08,-9.008276932540683e-08,-1.8197524126918706e-07,1.22238679417955e-06,0.0,-0.0029773107852999786,-0.005123928488755247,-0.002276303523772087,0.00142778977627252
14.8376991,0.0,0.0,0.000563294972,-0.0026078535,0.000582991079,-0.0024816869,0.000323714998,-0.0023365614,-6.0282893e-05,-0.0021294067,0.0,1.0055980551951922e-07,2.528790278064157e-07,1.30512267006986e-06,6.582817992811551e-06,0.0,1.7985920253774965e-07,4.4643015036838985e-07,2.083319964030039e-06,8.658438205995108e-06,0.0,-4.4654835737398014e-08,-7.900627642883447e-08,-1.8744357107212282e-07,4.481959207504169e-07,0.0,-0.0021411813737095948,-0.0037883191081564357,-0.0035299880487597098,0.0007706248883284484
15.4015875,0.0,0.0,0.000548878548,-0.0025247781,0.000570613384,-0.0023831508,0.000299828999,-0.0022236761,-0.0003242315,-0.0020219488,0.0,8.586617354541166e-08,1.9205681800006865e-07,8.64678792358658e-07,4.12693532440775e-06,0.0,1.5446493576038945e-07,3.494670044593603e-07,1.5009390322887896e-06,6.1289862501785605e-06,0.0,-3.697896244980112e-08,-7.03091574296931e-08,-1.7995290083677612e-07,6.324115965280003e-08,0.0,-0.0016566951683126593,-0.003149921838938267,-0.006110806545597438,0.00016421274632678188
15.9854958,0.0,0.0,0.000532228287,-0.0024446641,0.00055735599,-0.0022886962,0.000290440347,-0.0021108184,-0.00049893826,-0.0018974161,0.0,7.649789551704566e-08,1.4758433641111994e-07,6.185216298345196e-07,2.6778079727081726e-06,0.0,1.3765261817118984e-07,2.7808321410556087e-07,1.143869922221439e-06,4.240456803460791e-06,0.0,-3.15694137666033e-08,-6.329476363976213e-08,-1.5887014145001513e-07,-1.0041588842998596e-07,0.0,-0.0013685175021599717,-0.0027437947526199155,-0.019413484581498934,-0.00044772977763081446
16.5901348,0.0,0.0,0.000513918123,-0.0023674234,0.00054318011,-0.0021981531,0.000290435575,-0.0020031839,-0.00058763488,-0.001754941,0.0,6.989749385215694e-08,1.1486825110038794e-07,4.452303497744194e-07,1.8782124978073854e-06,0.0,1.2757946513243932e-07,2.2515827896039014e-07,8.968918227807908e-07,2.960488366519e-06,0.0,-2.6457309925721798e-08,-5.745805734515902e-08,-1.3352793217275753e-07,-1.3352009994208003e-07,0.0,-0.0011033215205186677,-0.002396113262235981,0.14006158729524446,-0.001458483218962302
17.2162405,0.0,0.0,1.6946266e-05,-7.686768e-05,0.000527819629,-0.0021114877,0.000291655554,-0.0019030177,-0.00060920001,-0.0016017744,0.0,1.0669998868657243e-08,9.079865624230239e-08,3.543195498209531e-07,1.3920037778159998e-06,0.0,1.759876447714176e-07,1.8576010274871052e-07,7.0532349348671e-07,2.06278274150464e-06,0.0,-3.834915584791712e-08,-5.2467745547936844e-08,-1.1603680843469428e-07,-1.7656904849774407e-07,0.0,-0.0015180823730124608,-0.0020769781734935383,-0.28464079848557955,0.05591482675604971
17.8645751,0.0,0.0,0.0,0.0,0.000510952656,-0.0020286317,0.000289809294,-0.0018045231,-0.00058190922,-0.0014538535,0.0,0.0,7.317113132654564e-08,2.897642031112216e-07,9.182572496789916e-07,0.0,0.0,1.563933357551095e-07,6.046052115663898e-07,1.4517178505377505e-06,0.0,0.0,-4.813544483920472e-08,-1.1671497438230862e-07,-1.7327833217926993e-07,0.0,0.0,-0.0017871827415877413,-0.05079703349940709,0.00309294692360693
18.5359277,0.0,0.0,0.0,0.0,0.000492232428,-0.0019494584,0.000288648978,-0.0017088261,-0.00053461372,-0.0013131484,0.0,0.0,6.032529082522479e-08,1.8312751149955547e-07,5.878589013877615e-07,0.0,0.0,1.3456817666944033e-07,5.431433099587903e-07,1.0333558595774397e-06,0.0,0.0,-4.432995848300464e-08,-7.904220265527421e-08,-1.4533651403604804e-07,0.0,0.0,-0.0015344882937706843,-0.030574319113542192,0.0019691026657466786
19.2311156,0.0,0.0,0.0,0.0,0.000471425667,-0.0018739499,0.000286234731,-0.0016159629,-0.00048088402,-0.0011807499,0.0,0.0,5.0931854493605084e-08,1.2677113076935763e-07,4.029551893086396e-07,0.0,0.0,1.1873058228998977e-07,5.0635585582359e-07,7.552244836499904e-07,0.0,0.0,-4.080209846791665e-08,-4.621486401252005e-08,-1.1039642552659793e-07,0.0,0.0,-0.0013316570745323763,-0.005338697587213377,0.001449824217342536
19.9509851,0.0,0.0,0.0,0.0,0.000448839099,-0.001801754,0.000276138843,-0.0015240994,-0.00042692219,-0.0010558777,0.0,0.0,4.3933062208868174e-08,1.0668847738662135e-07,2.885527126856039e-07,0.0,0.0,1.0829414348399962e-07,4.9869275891964e-07,5.6131693264271e-07,0.0,0.0,-3.6800378020353997e-08,-5.772736506700581e-08,-8.692868105616303e-08,0.0,0.0,-0.0011755004378126023,-0.003514705206581536,0.0011664292411031972
20.6964123,0.0,0.0,0.0,0.0,0.000425556366,-0.0017323226,0.000262042926,-0.0014380619,-0.00037170489,-0.00093967944,0.0,0.0,3.8942041356874034e-08,9.007246793335851e-08,2.1604024675008787e-07,0.0,0.0,1.0282332952923965e-07,4.745547417683903e-07,4.2494230004128637e-07,0.0,0.0,-3.13732096043283e-08,-8.30745419548806e-08,-7.496939388046159e-08,0.0,0.0,-0.00010941377579843784,-0.004572761287137898,0.0010113743576254564
21.4683047,0.0,0.0,0.0,0.0,0.0,0.0,0.00024861315,-0.0013627588,-0.00031444635,-0.00083297158,0.0,0.0,0.0,8.62120526470775e-08,1.691961199716775e-07,0.0,0.0,0.0,4.0737575302256023e-07,3.3109318691230366e-07,0.0,0.0,0.0,-1.0137280204178002e-07,-6.829830298473298e-08,0.0,0.0,0.0,-0.007089161397015467,0.0009133359338458959
22.2676019,0.0,0.0,0.0,0.0,0.0,0.0,0.000239748101,-0.0012991753,-0.0002541797,-0.00073592891,0.0,0.0,0.0,7.50871550668938e-08,1.3240776210790997e-07,0.0,0.0,0.0,3.086765198699102e-07,2.637975884262119e-07,0.0,0.0,0.0,-8.533153895889472e-08,-6.253490556512701e-08,-0.0,-0.0,-0.0,-0.009443357610065341,0.000833265299933238
23.0952768,0.0,0.0,0.0,0.0,0.0,0.0,0.000234030125,-0.0012441608,-0.0001923658,-0.00064860765,0.0,0.0,0.0,4.9185745592484375e-08,9.973441999035998e-08,0.0,0.0,0.0,2.2552050374335987e-07,2.140771773614775e-07,0.0,0.0,0.0,-6.04118624559e-08,-5.704223137837002e-08,-0.0,-0.0,-0.0,-0.006281228366814032,0.0007792924503937556
23.952337,0.0,0.0,0.0,0.0,0.0,0.0,0.000223382353,-0.0011935204,-0.00013095044,-0.00057094768,0.0,0.0,0.0,3.77740836681834e-08,7.067636226380639e-08,0.0,0.0,0.0,1.733826747838402e-07,1.7657516770261754e-07,0.0,0.0,0.0,-4.829507469449883e-08,-5.123096041297919e-08,-0.0,-0.0,-0.0,-0.00037156984197706395,0.0007477071750346414
24.8398257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3028535e-05,-0.00050311708,0.0,0.0,0.0,0.0,4.733809687575377e-08,0.0,0.0,0.0,0.0,1.4794874881227358e-07,0.0,0.0,0.0,0.0,-4.52624869858778e-08,-0.0,-0.0,-0.0,0.0,0.0007546008240833446
25.7588232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.293275e-05,-0.00044557981,0.0,0.0,0.0,0.0,3.11929965774375e-08,0.0,0.0,0.0,0.0,1.2548495092036392e-07,0.0,0.0,0.0,0.0,-3.9439474387777505e-08,-0.0,-0.0,-0.0,-0.0,0.0008388437211436574
26.7104482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44235869e-05,-0.00039892123,0.0,0.0,0.0,0.0,2.178172294093815e-08,0.0,0.0,0.0,0.0,1.0727035425528707e-07,0.0,0.0,0.0,0.0,-3.427137597284011e-08,-0.0,-0.0,-0.0,-0.0,0.0011642471491054404
27.6958592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34113804e-05,-0.00036381202,0.0,0.0,0.0,0.0,1.7592561859766496e-08,0.0,0.0,0.0,0.0,9.24856061035196e-08,0.0,0.0,0.0,0.0,-3.014182020568759e-08,-0.0,-0.0,-0.0,-0.0,-0.004796893675653733
28.7162555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
