x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,3.084883491,3.475270298e-06,-0.003293395023,1.9506585247525484e-09,9.610782514621443e-10,1.932241409006525e-11
5.0,3.131828798,2.612626325e-06,-0.003243268226,1.911921059934042e-09,9.547843807392554e-10,1.8829640566775677e-11
5.0,3.179453579,1.761681822e-06,-0.003193952049,1.8736710726207024e-09,9.463934037359537e-10,1.836266150649324e-11
5.0,3.227767668,9.2332092e-07,-0.003145433018,1.8358509394560287e-09,9.361762274413289e-10,1.7916584402379347e-11
5.0,3.276781041,9.837219748e-08,-0.003097697939,1.79840942870628e-09,9.243843888897907e-10,1.7487392450449432e-11
5.0,3.326503821,-7.123570098e-07,-0.003050733827,1.7613025996585116e-09,9.112503797373875e-10,1.707031994193416e-11
5.0,3.376946275,-1.508011753e-06,-0.003004527925,1.7244942359123414e-09,8.969888650845364e-10,1.6661043272359917e-11
5.0,3.428118819,-2.287781466e-06,-0.002959067747,1.687954356206756e-09,8.817953550187807e-10,1.6256139166655352e-11
5.0,3.48003202,-3.050854525e-06,-0.002914340991,1.651659154238168e-09,8.658457578220981e-10,1.5851630593289323e-11
5.0,3.532696599,-3.796363057e-06,-0.002870335562,1.61559041300021e-09,8.492972591033915e-10,1.5444474531671122e-11
5.0,3.58612343,-4.523487343e-06,-0.002827039609,1.5797344612264087e-09,8.322875494121132e-10,1.5032487578722572e-11
5.0,3.640323547,-5.231403011e-06,-0.002784441435,1.5440823006711498e-09,8.149350899658979e-10,1.461321300720544e-11
5.0,3.695308141,-5.919252716e-06,-0.002742529524,1.5086286122208246e-09,7.973408645561294e-10,1.4185390122725352e-11
5.0,3.751088567,-6.586258207e-06,-0.002701292576,1.473371058793094e-09,7.795885902488787e-10,1.3748756848861343e-11
5.0,3.807676344,-7.231645417e-06,-0.002660719417,1.4383101070695624e-09,7.617465648418807e-10,1.3302347445051108e-11
5.0,3.865083157,-7.854640004e-06,-0.002620799101,1.4034481074917725e-09,7.438703057288606e-10,1.2845842093776258e-11
5.0,3.92332086,-8.454561134e-06,-0.002581520921,1.368790098488464e-09,7.260026449661135e-10,1.2379748596294165e-11
5.0,3.98240148,-9.030700827e-06,-0.002542874245,1.334342955817391e-09,7.081763317878671e-10,1.190399713094553e-11
5.0,4.042337217,-9.58234722e-06,-0.002504848638,1.3001137584152317e-09,6.904174538639128e-10,1.1419180972733909e-11
5.0,4.103140447,-1.01088897e-05,-0.002467433905,1.266111578114683e-09,6.727451296285684e-10,1.0926480086550648e-11
5.0,4.164823726,-1.06096886e-05,-0.002430619903,1.232346825646474e-09,6.551735051586531e-10,1.0426356140508367e-11
5.0,4.227399792,-1.108410249e-05,-0.00239439667,1.1988294486794245e-09,6.377147524538404e-10,9.919943029434791e-12
5.0,4.290881567,-1.153160892e-05,-0.002358754474,1.1655707301236886e-09,6.203780592690005e-10,9.40901222032134e-12
5.0,4.35528216,-1.195167142e-05,-0.002323683629,1.132582856255768e-09,6.031707706553441e-10,8.894429097163183e-12
5.0,4.420614869,-1.234375281e-05,-0.002289174621,1.0998771694032286e-09,5.861007227833873e-10,8.377440718658494e-12
