nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
       755, 6.999999954E+00, 4.627247331E-01, 1.212154959E-01, 3.598052259E-03, 2.540917347E-03, 5.095959414E-03,-1.029182944E-02,-6.872021735E-04,-1.087138760E-01, 2.515541871E-03
       756, 8.999999951E+00, 4.627247400E-01, 1.021939700E-01, 2.476902080E-03, 1.581030221E-03, 5.149128457E-03,-8.537992293E-03,-4.429795813E-04,-5.699014612E-02, 3.184926393E-03
       757, 1.099999988E+01, 4.627247331E-01, 8.711654869E-02, 1.767909469E-03, 1.067146726E-03, 5.156258860E-03,-6.605628609E-03,-2.800795615E-04,-3.308880903E-02, 2.784878967E-03
       758, 1.299999997E+01, 4.627247331E-01, 7.546587220E-02, 1.312551995E-03, 7.656314753E-04, 5.152337286E-03,-5.121763531E-03,-1.837066818E-04,-2.074874029E-02, 2.285135964E-03
       759, 4.999999929E+00, 4.717176332E-01, 1.378919592E-01, 5.012071063E-03, 4.419144394E-03, 4.804314926E-03,-5.344300401E-03,-5.013029087E-04,-2.369340042E-01,-5.282309946E-03
       760, 6.999999954E+00, 4.717176332E-01, 1.202336404E-01, 3.619564273E-03, 2.531481249E-03, 5.088428384E-03,-9.945830198E-03,-6.769591361E-04,-1.096352601E-01, 2.272172876E-03
       761, 8.999999951E+00, 4.717176402E-01, 1.016783200E-01, 2.505044849E-03, 1.578496086E-03, 5.147044326E-03,-8.386214474E-03,-4.435577190E-04,-5.767930730E-02, 3.075531732E-03
       762, 1.099999988E+01, 4.717176332E-01, 8.681683904E-02, 1.792703687E-03, 1.066307771E-03, 5.155954552E-03,-6.530560672E-03,-2.822788981E-04,-3.355916037E-02, 2.730084708E-03
       763, 1.299999997E+01, 4.717176332E-01, 7.527780879E-02, 1.332965072E-03, 7.653069368E-04, 5.152639581E-03,-5.080942166E-03,-1.857850572E-04,-2.107148640E-02, 2.255116197E-03
       764, 4.999999929E+00, 4.808406941E-01, 1.357291958E-01, 4.961129685E-03, 4.370930789E-03, 4.776823213E-03,-4.442641762E-03,-4.231838483E-04,-2.371933735E-01,-5.876500052E-03
       765, 6.999999954E+00, 4.808406941E-01, 1.192293143E-01, 3.639152079E-03, 2.521532910E-03, 5.080296111E-03,-9.594322215E-03,-6.656152972E-04,-1.105250317E-01, 2.025502616E-03
       766, 8.999999951E+00, 4.808407013E-01, 1.011489586E-01, 2.532586609E-03, 1.575805945E-03, 5.144709445E-03,-8.231114628E-03,-4.437708458E-04,-5.836001051E-02, 2.963905609E-03
       767, 1.099999988E+01, 4.808406941E-01, 8.650850738E-02, 1.817350706E-03, 1.065413439E-03, 5.155542487E-03,-6.453587819E-03,-2.843476704E-04,-3.402801209E-02, 2.673956430E-03
       768, 1.299999997E+01, 4.808406941E-01, 7.508407627E-02, 1.353396003E-03, 7.649599995E-04, 5.152896289E-03,-5.038994468E-03,-1.878154640E-04,-2.139481587E-02, 2.224291004E-03
       769, 4.999999929E+00, 4.900957997E-01, 1.335332545E-01, 4.903959639E-03, 4.320810597E-03, 4.747801311E-03,-3.538248784E-03,-3.415313475E-04,-2.373407070E-01,-6.469336641E-03
       770, 6.999999954E+00, 4.900957997E-01, 1.182023703E-01, 3.656725472E-03, 2.511053005E-03, 5.071531607E-03,-9.237405529E-03,-6.531389615E-04,-1.113821161E-01, 1.775643126E-03
       771, 8.999999951E+00, 4.900958070E-01, 1.006056776E-01, 2.559483443E-03, 1.572952145E-03, 5.142107342E-03,-8.072684436E-03,-4.436032476E-04,-5.903168790E-02, 2.850054000E-03
       772, 1.099999988E+01, 4.900957997E-01, 8.619138208E-02, 1.841828669E-03, 1.064460651E-03, 5.155013928E-03,-6.374687845E-03,-2.862784538E-04,-3.449508629E-02, 2.616482572E-03
       773, 1.299999997E+01, 4.900957997E-01, 7.488454517E-02, 1.373833517E-03, 7.645893256E-04, 5.153102658E-03,-4.995901382E-03,-1.897942541E-04,-2.171859255E-02, 2.192648164E-03
       774, 4.999999929E+00, 4.994848611E-01, 1.313046849E-01, 4.840403895E-03, 4.268762083E-03, 4.717199748E-03,-2.631869576E-03,-2.563937378E-04,-2.373749757E-01,-7.060422808E-03
       775, 6.999999954E+00, 4.994848611E-01, 1.171526760E-01, 3.672192611E-03, 2.500022056E-03, 5.062102981E-03,-8.875189561E-03,-6.394984472E-04,-1.122054500E-01, 1.522705384E-03
       776, 8.999999951E+00, 4.994848686E-01, 1.000482727E-01, 2.585690057E-03, 1.569926791E-03, 5.139220818E-03,-7.910918716E-03,-4.430389507E-04,-5.969376448E-02, 2.733985167E-03
       777, 1.099999988E+01, 4.994848611E-01, 8.586529122E-02, 1.866114836E-03, 1.063446198E-03, 5.154359664E-03,-6.293839507E-03,-2.880636152E-04,-3.496009774E-02, 2.557652391E-03
       778, 1.299999997E+01, 4.994848611E-01, 7.467908470E-02, 1.394265792E-03, 7.641935111E-04, 5.153253635E-03,-4.951644065E-03,-1.917176516E-04,-2.204267510E-02, 2.160175741E-03
       779, 4.999999929E+00, 5.090098173E-01, 1.290440839E-01, 4.770310565E-03, 4.214766874E-03, 4.684969158E-03,-1.724273115E-03,-1.677546156E-04,-2.372952340E-01,-7.648979113E-03
       780, 6.999999954E+00, 5.090098173E-01, 1.160801147E-01, 3.685460114E-03, 2.488420465E-03, 5.051977447E-03,-8.507793276E-03,-6.246624541E-04,-1.129939839E-01, 1.266810814E-03
       781, 8.999999951E+00, 5.090098249E-01, 9.947654302E-02, 2.611159770E-03, 1.566721748E-03, 5.136031935E-03,-7.745815551E-03,-4.420617277E-04,-6.034565962E-02, 2.615710208E-03
       782, 1.099999988E+01, 5.090098173E-01, 8.553006278E-02, 1.890185559E-03, 1.062366736E-03, 5.153569991E-03,-6.211022569E-03,-2.896953175E-04,-3.542275456E-02, 2.497456032E-03
       783, 1.299999997E+01, 5.090098173E-01, 7.446756281E-02, 1.414680436E-03, 7.637710835E-04, 5.153343859E-03,-4.906203904E-03,-1.935817483E-04,-2.236691778E-02, 2.126862281E-03
       784, 4.999999929E+00, 5.186726350E-01, 1.267520969E-01, 4.693530978E-03, 4.158810193E-03, 4.651060384E-03,-8.162520720E-04,-7.562269322E-05,-2.371006482E-01,-8.234386182E-03
       785, 6.999999954E+00, 5.186726350E-01, 1.149845856E-01, 3.696433121E-03, 2.476228570E-03, 5.041121344E-03,-8.135345247E-03,-6.086001409E-04,-1.137466836E-01, 1.008087513E-03
       786, 8.999999951E+00, 5.186726428E-01, 9.889029187E-02, 2.635844514E-03, 1.563328645E-03, 5.132522001E-03,-7.577376389E-03,-4.406551087E-04,-6.098678871E-02, 2.495243350E-03
       787, 1.099999988E+01, 5.186726350E-01, 8.518552477E-02, 1.914016269E-03, 1.061218786E-03, 5.152634699E-03,-6.126217868E-03,-2.911655139E-04,-3.588275844E-02, 2.435884630E-03
       788, 1.299999997E+01, 5.186726350E-01, 7.424984625E-02, 1.435064479E-03, 7.633204998E-04, 5.153367637E-03,-4.859562572E-03,-1.953824960E-04,-2.269117050E-02, 2.092696793E-03
       789, 4.999999929E+00, 5.284753098E-01, 1.244294186E-01, 4.609920609E-03, 4.100881071E-03, 4.615424573E-03, 9.137719939E-05, 1.999349793E-05,-2.367904760E-01,-8.815960408E-03
       790, 6.999999954E+00, 5.284753098E-01, 1.138660049E-01, 3.705015383E-03, 2.463426688E-03, 5.029500143E-03,-7.757983806E-03,-5.912810435E-04,-1.144625319E-01, 7.466714447E-04
       791, 8.999999951E+00, 5.284753176E-01, 9.828932716E-02, 2.659694829E-03, 1.559738880E-03, 5.128671558E-03,-7.405606170E-03,-4.388024139E-04,-6.161656331E-02, 2.372602280E-03
       792, 1.099999988E+01, 5.284753098E-01, 8.483150545E-02, 1.937581461E-03, 1.059998726E-03, 5.151543053E-03,-6.039407406E-03,-2.924659504E-04,-3.633980460E-02, 2.372930565E-03
       793, 1.299999997E+01, 5.284753098E-01, 7.402580071E-02, 1.455404351E-03, 7.628401440E-04, 5.153318943E-03,-4.811702069E-03,-1.971157075E-04,-2.301527781E-02, 2.057668498E-03
       794, 4.999999929E+00, 5.384198657E-01, 1.220767931E-01, 4.519339352E-03, 4.040972628E-03, 4.578013317E-03, 9.977751569E-04, 1.190747140E-04,-2.363640764E-01,-9.393017506E-03
       795, 6.999999954E+00, 5.384198657E-01, 1.127243062E-01, 3.711109341E-03, 2.449995172E-03, 5.017078475E-03,-7.375857290E-03,-5.726753980E-04,-1.151405287E-01, 4.827070220E-04
       796, 8.999999951E+00, 5.384198737E-01, 9.767346169E-02, 2.682659874E-03, 1.555943623E-03, 5.124460371E-03,-7.230513474E-03,-4.364867475E-04,-6.223439076E-02, 2.247806705E-03
       797, 1.099999988E+01, 5.384198657E-01, 8.446783351E-02, 1.960854672E-03, 1.058702795E-03, 5.150283774E-03,-5.950574439E-03,-2.935881672E-04,-3.679358151E-02, 2.308587413E-03
       798, 1.299999997E+01, 5.384198657E-01, 7.379529084E-02, 1.475685872E-03, 7.623283248E-04, 5.153191392E-03,-4.762604771E-03,-1.987770651E-04,-2.333907840E-02, 2.021766771E-03
       799, 4.999999929E+00, 5.485083564E-01, 1.196950156E-01, 4.421652133E-03, 3.979082305E-03, 4.538778786E-03, 1.902079071E-03, 2.215946939E-04,-2.358209061E-01,-9.964850638E-03
       800, 6.999999954E+00, 5.485083564E-01, 1.115594417E-01, 3.714616238E-03, 2.435914467E-03, 5.003820145E-03,-6.989124197E-03,-5.527540438E-04,-1.157796934E-01, 2.163454871E-04
       801, 8.999999951E+00, 5.485083646E-01, 9.704251358E-02, 2.704687411E-03, 1.551933824E-03, 5.119867412E-03,-7.052110667E-03,-4.336912873E-04,-6.283967471E-02, 2.120883700E-03
       802, 1.099999988E+01, 5.485083564E-01, 8.409433832E-02, 1.983808473E-03, 1.057327089E-03, 5.148845029E-03,-5.859703550E-03,-2.945235031E-04,-3.724377115E-02, 2.242849842E-03
       803, 1.299999997E+01, 5.485083564E-01, 7.355818039E-02, 1.495894226E-03, 7.617832735E-04, 5.152978232E-03,-4.712253441E-03,-2.003621163E-04,-2.366240571E-02, 1.984981428E-03
       804, 4.999999929E+00, 5.587428652E-01, 1.172849324E-01, 4.316729427E-03, 3.915212044E-03, 4.497673803E-03, 2.803403469E-03, 3.275183714E-04,-2.351605224E-01,-1.053074063E-02
       805, 6.999999954E+00, 5.587428652E-01, 1.103713822E-01, 3.715436199E-03, 2.421165212E-03, 4.989688124E-03,-6.597953238E-03,-5.314884421E-04,-1.163790675E-01,-5.225405707E-05
       806, 8.999999951E+00, 5.587428735E-01, 9.639630673E-02, 2.725723862E-03, 1.547700220E-03, 5.114870858E-03,-6.870416256E-03,-4.303988460E-04,-6.343196963E-02, 1.991854491E-03
       807, 1.099999988E+01, 5.587428652E-01, 8.371085010E-02, 2.006414449E-03, 1.055867556E-03, 5.147214408E-03,-5.766780698E-03,-2.952631044E-04,-3.769004988E-02, 2.175713695E-03
       808, 1.299999997E+01, 5.587428652E-01, 7.331433232E-02, 1.516013955E-03, 7.612031418E-04, 5.152672329E-03,-4.660631263E-03,-2.018662695E-04,-2.398508891E-02, 1.947302951E-03
       809, 4.999999929E+00, 5.691255055E-01, 1.148474419E-01, 4.204447824E-03, 3.849368527E-03, 4.454651982E-03, 3.700840511E-03, 4.368019946E-04,-2.343825832E-01,-1.108995305E-02
       810, 6.999999954E+00, 5.691255055E-01, 1.091601184E-01, 3.713468357E-03, 2.405728310E-03, 4.974644548E-03,-6.202523363E-03,-5.088510517E-04,-1.169377166E-01,-3.229241080E-04
       811, 8.999999951E+00, 5.691255139E-01, 9.573467122E-02, 2.745714153E-03, 1.543233339E-03, 5.109448072E-03,-6.685442559E-03,-4.265913816E-04,-6.401032034E-02, 1.860742993E-03
       812, 1.099999988E+01, 5.691255055E-01, 8.331720015E-02, 2.028643188E-03, 1.054320001E-03, 5.145378910E-03,-5.671793287E-03,-2.957979199E-04,-3.813208871E-02, 2.107176088E-03
       813, 1.299999997E+01, 5.691255055E-01, 7.306360887E-02, 1.536028938E-03, 7.605859994E-04, 5.152266148E-03,-4.607721901E-03,-2.032847862E-04,-2.430695295E-02, 1.908722462E-03
       814, 4.999999929E+00, 5.796584212E-01, 1.123834950E-01, 4.084690615E-03, 3.781563402E-03, 4.409667859E-03, 4.593460411E-03, 5.493925050E-04,-2.334868477E-01,-1.164173991E-02
       815, 6.999999954E+00, 5.796584212E-01, 1.079256614E-01, 3.708610975E-03, 2.389584909E-03, 4.958650824E-03,-5.803023939E-03,-4.848154179E-04,-1.174547299E-01,-5.954872802E-04
       816, 8.999999951E+00, 5.796584298E-01, 9.505744373E-02, 2.764601894E-03, 1.538523519E-03, 5.103575608E-03,-6.497210171E-03,-4.222512881E-04,-6.457412137E-02, 1.727593778E-03
       817, 1.099999988E+01, 5.796584212E-01, 8.291322109E-02, 2.050464265E-03, 1.052680078E-03, 5.143324928E-03,-5.574730265E-03,-2.961187068E-04,-3.856955333E-02, 2.037235699E-03
       818, 1.299999997E+01, 5.796584212E-01, 7.280587168E-02, 1.555922384E-03, 7.599298323E-04, 5.151751743E-03,-4.553509551E-03,-2.046127827E-04,-2.462781756E-02, 1.869231444E-03
       819, 4.999999929E+00, 5.903437875E-01, 1.098940961E-01, 3.957348394E-03, 3.711813490E-03, 4.362677028E-03, 5.480311884E-03, 6.652271449E-04,-2.324731771E-01,-1.218533978E-02
       820, 6.999999954E+00, 5.903437875E-01, 1.066680431E-01, 3.700761589E-03, 2.372716445E-03, 4.941667706E-03,-5.399655022E-03,-4.593555852E-04,-1.179292197E-01,-8.697657634E-04
       821, 8.999999951E+00, 5.903437963E-01, 9.436446805E-02, 2.782329453E-03, 1.533560916E-03, 5.097229205E-03,-6.305773308E-03,-4.173615877E-04,-6.512328947E-02, 1.592448207E-03
       822, 1.099999988E+01, 5.903437875E-01, 8.249874712E-02, 2.071846235E-03, 1.050943297E-03, 5.141038230E-03,-5.475582228E-03,-2.962160342E-04,-3.900210389E-02, 1.965892713E-03
       823, 1.299999997E+01, 5.903437875E-01, 7.254098195E-02, 1.575676808E-03, 7.592325406E-04, 5.151120736E-03,-4.497978992E-03,-2.058452426E-04,-2.494749672E-02, 1.828821678E-03
       824, 4.999999929E+00, 6.011838108E-01, 1.073803031E-01, 3.822319688E-03, 3.640140984E-03, 4.313636276E-03, 6.360422495E-03, 7.842329503E-04,-2.313415335E-01,-1.271997825E-02
       825, 6.999999954E+00, 6.011838108E-01, 1.053873175E-01, 3.689817053E-03, 2.355104757E-03, 4.923655307E-03,-4.992627513E-03,-4.324480148E-04,-1.183603247E-01,-1.145557649E-03
       826, 8.999999951E+00, 6.011838198E-01, 9.365559543E-02, 2.798837844E-03, 1.528335512E-03, 5.090383768E-03,-6.111156560E-03,-4.119052542E-04,-6.565696934E-02, 1.455344678E-03
       827, 1.099999988E+01, 6.011838108E-01, 8.207361421E-02, 2.092756618E-03, 1.049105015E-03, 5.138503947E-03,-5.374341488E-03,-2.960802920E-04,-3.942939539E-02, 1.893148698E-03
       828, 1.299999997E+01, 6.011838108E-01, 7.226880052E-02, 1.595274015E-03, 7.584919362E-04, 5.150364308E-03,-4.441115606E-03,-2.069770126E-04,-2.526579941E-02, 1.787485557E-03
       829, 4.999999929E+00, 6.121807297E-01, 1.048432284E-01, 3.679511608E-03, 3.566573643E-03, 4.262503723E-03, 7.232799062E-03, 9.063262928E-04,-2.300919805E-01,-1.324486811E-02
       830, 6.999999954E+00, 6.121807297E-01, 1.040835608E-01, 3.675673960E-03, 2.336732186E-03, 4.904573121E-03,-4.582163084E-03,-4.040671146E-04,-1.187472090E-01,-1.422695360E-03
       831, 8.999999951E+00, 6.121807388E-01, 9.293068509E-02, 2.814066760E-03, 1.522837129E-03, 5.083013377E-03,-5.913379752E-03,-4.058642407E-04,-6.617440750E-02, 1.316320722E-03
       832, 1.099999988E+01, 6.121807297E-01, 8.163766045E-02, 2.113161896E-03, 1.047160445E-03, 5.135706558E-03,-5.271002128E-03,-2.957017036E-04,-3.985107861E-02, 1.819006686E-03
       833, 1.299999997E+01, 6.121807297E-01, 7.198918803E-02, 1.614695093E-03, 7.577057415E-04, 5.149473177E-03,-4.382905413E-03,-2.080027989E-04,-2.558253069E-02, 1.745216349E-03
       834, 4.999999929E+00, 6.233368149E-01, 1.022840391E-01, 3.528840527E-03, 3.491144967E-03, 4.209238964E-03, 8.096428138E-03, 1.031412452E-03,-2.287246827E-01,-1.375920998E-02
       835, 6.999999954E+00, 6.233368149E-01, 1.027568726E-01, 3.658228249E-03, 2.317581651E-03, 4.884380071E-03,-4.168495744E-03,-3.742030300E-04,-1.190890618E-01,-1.700843504E-03
       836, 8.999999951E+00, 6.233368242E-01, 9.218960469E-02, 2.827954512E-03, 1.517055451E-03, 5.075091285E-03,-5.712495548E-03,-3.992205246E-04,-6.667511162E-02, 1.175421808E-03
       837, 1.099999988E+01, 6.233368149E-01, 8.119072620E-02, 2.133027496E-03, 1.045104651E-03, 5.132629871E-03,-5.165560067E-03,-2.950703225E-04,-4.026680055E-02, 1.743471278E-03
       838, 1.299999997E+01, 6.233368149E-01, 7.170200503E-02, 1.633920395E-03, 7.568715875E-04, 5.148437587E-03,-4.323335131E-03,-2.089171588E-04,-2.589749179E-02, 1.702008162E-03
       839, 4.999999929E+00, 6.346543703E-01, 9.970395764E-02, 3.370232781E-03, 3.413894369E-03, 4.153803216E-03, 8.950276629E-03, 1.159385157E-03,-2.272399057E-01,-1.426219302E-02
       840, 6.999999954E+00, 6.346543703E-01, 1.014073762E-01, 3.637377894E-03, 2.297636731E-03, 4.863034555E-03,-3.751867786E-03,-3.428397551E-04,-1.193851188E-01,-1.980096756E-03
       841, 8.999999951E+00, 6.346543798E-01, 9.143223081E-02, 2.840438208E-03, 1.510980035E-03, 5.066589918E-03,-5.508550937E-03,-3.919567601E-04,-6.715849097E-02, 1.032705164E-03
       842, 1.099999988E+01, 6.346543703E-01, 8.073265446E-02, 2.152317787E-03, 1.042932550E-03, 5.129257016E-03,-5.058013168E-03,-2.941760437E-04,-4.067620448E-02, 1.666548973E-03
       843, 1.299999997E+01, 6.346543703E-01, 7.140711217E-02, 1.652929526E-03, 7.559870118E-04, 5.147247288E-03,-4.262392248E-03,-2.097145045E-04,-2.621047913E-02, 1.657855634E-03
       844, 4.999999929E+00, 6.461357329E-01, 9.710426199E-02, 3.203625388E-03, 3.334867320E-03, 4.096159469E-03, 9.793292335E-03, 1.290126070E-03,-2.256380162E-01,-1.475299562E-02
       845, 6.999999954E+00, 6.461357329E-01, 1.000352193E-01, 3.613016846E-03, 2.276881748E-03, 4.840494498E-03,-3.332534311E-03,-3.098777681E-04,-1.196346478E-01,-2.259815229E-03
       846, 8.999999951E+00, 6.461357425E-01, 9.065844935E-02, 2.851453751E-03, 1.504600334E-03, 5.057480880E-03,-5.301597763E-03,-3.840553381E-04,-6.762395789E-02, 8.882269867E-04
       847, 1.099999988E+01, 6.461357329E-01, 8.026329110E-02, 2.170996081E-03, 1.040638915E-03, 5.125570424E-03,-4.948361347E-03,-2.930086027E-04,-4.107892973E-02, 1.588248038E-03
       848, 1.299999997E+01, 6.461357329E-01, 7.110437030E-02, 1.671701332E-03, 7.550494575E-04, 5.145891524E-03,-4.200065071E-03,-2.103891194E-04,-2.652128379E-02, 1.612753852E-03
       849, 4.999999929E+00, 6.577832735E-01, 9.448628622E-02, 3.028966793E-03, 3.254115493E-03, 4.036272634E-03, 1.062440439E-02, 1.423504245E-03,-2.239194805E-01,-1.523078566E-02
       850, 6.999999954E+00, 6.577832735E-01, 9.864057503E-02, 3.585037445E-03, 2.255301859E-03, 4.816717414E-03,-2.910761789E-03,-2.753850648E-04,-1.198369122E-01,-2.539985818E-03
       851, 8.999999951E+00, 6.577832833E-01, 8.986815611E-02, 2.860935859E-03, 1.497905714E-03, 5.047734956E-03,-5.091692876E-03,-3.754988581E-04,-6.807092854E-02, 7.420464122E-04
       852, 1.099999988E+01, 6.577832735E-01, 7.978248514E-02, 2.189024619E-03, 1.038218376E-03, 5.121551823E-03,-4.836606650E-03,-2.915575966E-04,-4.147461220E-02, 1.508578317E-03
       853, 1.299999997E+01, 6.577832735E-01, 7.079364067E-02, 1.690213879E-03, 7.540562720E-04, 5.144359017E-03,-4.136342751E-03,-2.109351553E-04,-2.682969235E-02, 1.566698711E-03
       854, 4.999999929E+00, 6.695993975E-01, 9.185142068E-02, 2.846217641E-03, 3.171696875E-03, 3.974109705E-03, 1.144252372E-02, 1.559375606E-03,-2.220848631E-01,-1.569472086E-02
       855, 6.999999954E+00, 6.695993975E-01, 9.722364250E-02, 3.553341417E-03, 2.232883141E-03, 4.791660459E-03,-2.486826380E-03,-2.393917138E-04,-1.199912165E-01,-2.820552875E-03
       856, 8.999999951E+00, 6.695994075E-01, 8.906125724E-02, 2.868818099E-03, 1.490885477E-03, 5.037322120E-03,-4.878898216E-03,-3.662700291E-04,-6.849882454E-02, 5.942268892E-04
       857, 1.099999988E+01, 6.695993975E-01, 7.929008911E-02, 2.206364580E-03, 1.035665426E-03, 5.117182218E-03,-4.722753288E-03,-2.898125083E-04,-4.186288541E-02, 1.427551600E-03
       858, 1.299999997E+01, 6.695993975E-01, 7.047478508E-02, 1.708444447E-03, 7.530047054E-04, 5.142637949E-03,-4.071215314E-03,-2.113466287E-04,-2.713548810E-02, 1.519687205E-03
       859, 4.999999929E+00, 6.815865448E-01, 8.920111238E-02, 2.655351581E-03, 3.087675873E-03, 3.909639912E-03, 1.224654354E-02, 1.697582468E-03,-2.201348253E-01,-1.614394930E-02
       860, 6.999999954E+00, 6.815865448E-01, 9.578464741E-02, 3.517827480E-03, 2.209612683E-03, 4.765280495E-03,-2.061015650E-03,-2.017889585E-04,-1.200969370E-01,-3.100842835E-03
       861, 8.999999951E+00, 6.815865550E-01, 8.823766972E-02, 2.875032940E-03, 1.483528887E-03, 5.026211546E-03,-4.663280868E-03,-3.563517333E-04,-6.890707504E-02, 4.448363870E-04
       862, 1.099999988E+01, 6.815865448E-01, 7.878595926E-02, 2.222976074E-03, 1.032974419E-03, 5.112441886E-03,-4.606807705E-03,-2.877629088E-04,-4.224338128E-02, 1.345183715E-03
       863, 1.299999997E+01, 6.815865448E-01, 7.014766608E-02, 1.726369519E-03, 7.518919097E-04, 5.140715947E-03,-4.004673734E-03,-2.116174134E-04,-2.743845119E-02, 1.471717384E-03
       864, 4.999999929E+00, 6.937471908E-01, 8.653686516E-02, 2.456356087E-03, 3.002123391E-03, 3.842834885E-03, 1.303534001E-02, 1.837953026E-03,-2.180701245E-01,-1.657761014E-02
       865, 6.999999954E+00, 6.937471908E-01, 9.432384243E-02, 3.478391483E-03, 2.185478680E-03, 4.737534164E-03,-1.633628332E-03,-1.625946507E-04,-1.201534681E-01,-3.380950020E-03
       866, 8.999999951E+00, 6.937472012E-01, 8.739732187E-02, 2.879511806E-03, 1.475825189E-03, 5.014371617E-03,-4.444913167E-03,-3.457270949E-04,-6.929511697E-02, 2.939474826E-04
       867, 1.099999988E+01, 6.937471908E-01, 7.826995596E-02, 2.238818172E-03, 1.030139579E-03, 5.107310366E-03,-4.488782779E-03,-2.853979484E-04,-4.261582030E-02, 1.261488109E-03
       868, 1.299999997E+01, 6.937471908E-01, 6.981214707E-02, 1.743964771E-03, 7.507149386E-04, 5.138580070E-03,-3.936710009E-03,-2.117412455E-04,-2.773835763E-02, 1.422788002E-03
       869, 4.999999929E+00, 7.060838467E-01, 8.386023998E-02, 2.249233306E-03, 2.915116890E-03, 3.773668816E-03, 1.380777266E-02, 1.980300765E-03,-2.158916116E-01,-1.699483424E-02
       870, 6.999999954E+00, 7.060838467E-01, 9.284150820E-02, 3.434933171E-03, 2.160470530E-03, 4.708377953E-03,-1.204976564E-03,-1.218080930E-04,-1.201602238E-01,-3.660449643E-03
       871, 8.999999951E+00, 7.060838572E-01, 8.654015384E-02, 2.882185140E-03, 1.467763646E-03, 5.001769940E-03,-4.223872839E-03,-3.343795916E-04,-6.966239466E-02, 1.416370624E-04
       872, 1.099999988E+01, 7.060838467E-01, 7.774194391E-02, 2.253848818E-03, 1.027155002E-03, 5.101766443E-03,-4.368680077E-03,-2.827064726E-04,-4.297962948E-02, 1.176478401E-03
       873, 1.299999997E+01, 7.060838467E-01, 6.946809257E-02, 1.761205060E-03, 7.494707459E-04, 5.136216792E-03,-3.867317219E-03,-2.117117451E-04,-2.803497883E-02, 1.372898436E-03
       874, 4.999999929E+00, 7.185990599E-01, 8.117285507E-02, 2.034000940E-03, 2.826740424E-03, 3.702118629E-03, 1.456268467E-02, 2.124423810E-03,-2.136002277E-01,-1.739474418E-02
       875, 6.999999954E+00, 7.185990599E-01, 9.133795389E-02, 3.387353059E-03, 2.134578930E-03, 4.677768272E-03,-7.753819763E-04,-7.942155906E-05,-1.201166647E-01,-3.939115270E-03
       876, 8.999999951E+00, 7.185990706E-01, 8.566611811E-02, 2.882982458E-03, 1.459333579E-03, 4.988373329E-03,-4.000243090E-03,-3.222929158E-04,-7.000836060E-02,-1.201465966E-05
       877, 1.099999988E+01, 7.185990599E-01, 7.720179261E-02, 2.268024899E-03, 1.024014663E-03, 5.095788150E-03,-4.246512284E-03,-2.796775961E-04,-4.333440374E-02, 1.090177654E-03
       878, 1.299999997E+01, 7.185990599E-01, 6.911536836E-02, 1.778064409E-03, 7.481561865E-04, 5.133611987E-03,-3.796489544E-03,-2.115224146E-04,-2.832808244E-02, 1.322049072E-03
       879, 4.999999929E+00, 7.312954149E-01, 7.847638612E-02, 1.810693159E-03, 2.737084650E-03, 3.628164148E-03, 1.529890306E-02, 2.270104298E-03,-2.111970006E-01,-1.777645425E-02
       880, 6.999999954E+00, 7.312954149E-01, 8.981351783E-02, 3.335553543E-03, 2.107795974E-03, 4.645661534E-03,-3.451778135E-04,-3.543293357E-05,-1.200222885E-01,-4.216651913E-03
       881, 8.999999951E+00, 7.312954258E-01, 8.477518002E-02, 2.881832407E-03, 1.450524412E-03, 4.974147808E-03,-3.774112653E-03,-3.094511319E-04,-7.033247724E-02,-1.669237311E-04
       882, 1.099999988E+01, 7.312954149E-01, 7.664937660E-02, 2.281302309E-03, 1.020712426E-03, 5.089352764E-03,-4.122311750E-03,-2.763006089E-04,-4.368009202E-02, 1.002611929E-03
       883, 1.299999997E+01, 7.312954149E-01, 6.875384174E-02, 1.794516005E-03, 7.467680152E-04, 5.130750917E-03,-3.724222302E-03,-2.111666369E-04,-2.861743379E-02, 1.270241623E-03
       884, 4.999999929E+00, 7.441755335E-01, 7.577256645E-02, 1.579361543E-03, 2.646246819E-03, 3.551788274E-03, 1.601523885E-02, 2.417107782E-03,-2.086830400E-01,-1.813907074E-02
       885, 6.999999954E+00, 7.441755335E-01, 8.826856807E-02, 3.279438787E-03, 2.080115249E-03, 4.612014236E-03, 8.529170534E-05, 1.015787847E-05,-1.198766313E-01,-4.492777514E-03
       886, 8.999999951E+00, 7.441755445E-01, 8.386731824E-02, 2.878662838E-03, 1.441325656E-03, 4.959058678E-03,-3.545575865E-03,-2.958387701E-04,-7.063421835E-02,-3.230000313E-04
       887, 1.099999988E+01, 7.441755335E-01, 7.608457582E-02, 2.293635932E-03, 1.017242043E-03, 5.082436788E-03,-3.996090637E-03,-2.725645586E-04,-4.401618968E-02, 9.138056178E-04
       888, 1.299999997E+01, 7.441755335E-01, 6.838338166E-02, 1.810532190E-03, 7.453028881E-04, 5.127618215E-03,-3.650512019E-03,-2.106376666E-04,-2.890279601E-02, 1.217479094E-03
