nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
       344, 5.000000042E+00, 5.204005374E-03, 1.783205831E-01, 8.478954060E-05, 3.593449387E-03, 4.391659181E-03,-3.178362003E-02,-3.042007229E-05,-3.398362974E-03, 1.601958557E-02
       345, 6.999999954E+00, 5.204005258E-03, 1.315108283E-01, 4.601804814E-05, 1.927766131E-03, 4.346135103E-03,-1.724914873E-02,-1.208545892E-05,-1.373498745E-03, 8.694485463E-03
       346, 8.999999951E+00, 5.204005335E-03, 1.041857978E-01, 2.888301259E-05, 1.201806867E-03, 4.323823081E-03,-1.082611496E-02,-5.996168345E-06,-6.862884638E-04, 5.457079757E-03
       347, 1.099999988E+01, 5.204005258E-03, 8.625736699E-02, 1.981038005E-05, 8.208602685E-04, 4.310852648E-03,-7.425362141E-03,-3.403553735E-06,-3.908335779E-04, 3.742926479E-03
       348, 1.299999959E+01, 5.204005103E-03, 7.358452857E-02, 1.442843679E-05, 5.961668249E-04, 4.302277143E-03,-5.408093870E-03,-2.115008752E-06,-2.432771803E-04, 2.726098556E-03
       349, 4.999999929E+00, 1.033966345E-02, 1.782946490E-01, 1.654893637E-04, 3.593475809E-03, 4.391744715E-03,-3.176987940E-02,-5.936493197E-05,-6.738121618E-03, 1.589534337E-02
       350, 6.999999954E+00, 1.033966345E-02, 1.315003474E-01, 8.982163094E-05, 1.927776637E-03, 4.346185278E-03,-1.724505602E-02,-2.358766317E-05,-2.723628512E-03, 8.628947431E-03
       351, 8.999999951E+00, 1.033966360E-02, 1.041805607E-01, 5.637747657E-05, 1.201811560E-03, 4.323855640E-03,-1.082449303E-02,-1.170358906E-05,-1.360968940E-03, 5.416468376E-03
       352, 1.099999988E+01, 1.033966345E-02, 8.625438447E-02, 3.866883517E-05, 8.208626190E-04, 4.310875352E-03,-7.424596341E-03,-6.643346645E-06,-7.750770187E-04, 3.715259703E-03
       353, 1.299999997E+01, 1.033966345E-02, 7.358267428E-02, 2.816397023E-05, 5.961681332E-04, 4.302293954E-03,-5.407686887E-03,-4.127981597E-06,-4.824610958E-04, 2.706056567E-03
       354, 4.999999929E+00, 1.540787221E-02, 1.782522792E-01, 2.446760574E-04, 3.593519176E-03, 4.391884576E-03,-3.174743337E-02,-8.774549847E-05,-1.002533399E-02, 1.574037515E-02
       355, 6.999999954E+00, 1.540787221E-02, 1.314832192E-01, 1.328193054E-04, 1.927793890E-03, 4.346267287E-03,-1.723836836E-02,-3.487340302E-05,-4.053083709E-03, 8.549049025E-03
       356, 8.999999951E+00, 1.540787243E-02, 1.041720015E-01, 8.337047597E-05, 1.201819276E-03, 4.323908869E-03,-1.082184245E-02,-1.730538441E-05,-2.025444946E-03, 5.367528956E-03
       357, 1.099999988E+01, 1.540787221E-02, 8.624950987E-02, 5.718495234E-05, 8.208664851E-04, 4.310912475E-03,-7.423344787E-03,-9.823735179E-06,-1.153547345E-03, 3.682139873E-03
       358, 1.299999997E+01, 1.540787221E-02, 7.357963995E-02, 4.165084407E-05, 5.961702556E-04, 4.302321238E-03,-5.407021454E-03,-6.104170085E-06,-7.180649409E-04, 2.682101771E-03
       359, 4.999999929E+00, 2.040951739E-02, 1.781941407E-01, 3.240255786E-04, 3.593578300E-03, 4.392076191E-03,-3.171664298E-02,-1.161477350E-04,-1.326517909E-02, 1.587466857E-02
       360, 6.999999954E+00, 2.040951739E-02, 1.314597116E-01, 1.759310603E-04, 1.927817589E-03, 4.346379780E-03,-1.722919139E-02,-4.618094256E-05,-5.364191440E-03, 8.627909454E-03
       361, 8.999999951E+00, 2.040951769E-02, 1.041602534E-01, 1.104424345E-04, 1.201829898E-03, 4.323981920E-03,-1.081820468E-02,-2.292096332E-05,-2.680933563E-03, 5.418717316E-03
       362, 1.099999988E+01, 2.040951739E-02, 8.624281874E-02, 7.575793397E-05, 8.208718131E-04, 4.310963438E-03,-7.421626963E-03,-1.301288423E-05,-1.526954486E-03, 3.717869509E-03
       363, 1.299999997E+01, 2.040951739E-02, 7.357547475E-02, 5.518016913E-05, 5.961731822E-04, 4.302358698E-03,-5.406108074E-03,-8.086464278E-06,-9.505369103E-04, 2.708382444E-03
       364, 4.999999929E+00, 2.534547320E-02, 1.781208920E-01, 4.021105746E-04, 3.593651203E-03, 4.392316915E-03,-3.167786549E-02,-1.440511491E-04,-1.645667040E-02, 1.580971499E-02
       365, 6.999999954E+00, 2.534547320E-02, 1.314300863E-01, 2.183879976E-04, 1.927847206E-03, 4.346521344E-03,-1.721762871E-02,-5.730662278E-05,-6.656778370E-03, 8.599780467E-03
       366, 8.999999951E+00, 2.534547358E-02, 1.041454460E-01, 1.371122344E-04, 1.201843229E-03, 4.324073913E-03,-1.081362029E-02,-2.844995210E-05,-3.327399369E-03, 5.403061714E-03
       367, 1.099999988E+01, 2.534547320E-02, 8.623438473E-02, 9.405831285E-05, 8.208785115E-04, 4.311027639E-03,-7.419461895E-03,-1.615397988E-05,-1.895293945E-03, 3.707863045E-03
       368, 1.299999997E+01, 2.534547320E-02, 7.357022441E-02, 6.851239482E-05, 5.961768653E-04, 4.302405900E-03,-5.404956818E-03,-1.003922567E-05,-1.179880942E-03, 2.701422359E-03
       369, 4.999999929E+00, 3.021660239E-02, 1.780331764E-01, 4.790746113E-04, 3.593736153E-03, 4.392604156E-03,-3.163145173E-02,-1.714997985E-04,-1.959931507E-02, 1.577976417E-02
       370, 6.999999954E+00, 3.021660239E-02, 1.313945982E-01, 2.602733159E-04, 1.927882312E-03, 4.346690620E-03,-1.720378149E-02,-6.827060536E-05,-7.930844683E-03, 8.591980722E-03
       371, 8.999999951E+00, 3.021660284E-02, 1.041277057E-01, 1.634336185E-04, 1.201859110E-03, 4.324184009E-03,-1.080812877E-02,-3.390296501E-05,-3.964888092E-03, 5.400550915E-03
       372, 1.099999988E+01, 3.021660239E-02, 8.622427933E-02, 1.121235146E-04, 8.208865102E-04, 4.311104509E-03,-7.416868073E-03,-1.925324057E-05,-2.258605778E-03, 3.707015009E-03
       373, 1.299999997E+01, 3.021660239E-02, 7.356393330E-02, 8.167499470E-05, 5.961812688E-04, 4.302462430E-03,-5.403577468E-03,-1.196645610E-05,-1.406127066E-03, 2.701185934E-03
       374, 4.999999929E+00, 3.502375636E-02, 1.779316228E-01, 5.548102869E-04, 3.593831221E-03, 4.392935292E-03,-3.157774613E-02,-1.984470221E-04,-2.269261394E-02, 1.573455228E-02
       375, 6.999999954E+00, 3.502375636E-02, 1.313534955E-01, 3.015344231E-04, 1.927922440E-03, 4.346886251E-03,-1.718774854E-02,-7.905727104E-05,-9.186369286E-03, 8.577264668E-03
       376, 8.999999951E+00, 3.502375688E-02, 1.041071551E-01, 1.893752017E-04, 1.201877377E-03, 4.324311377E-03,-1.080176859E-02,-3.927291317E-05,-4.593430733E-03, 5.394088317E-03
       377, 1.099999988E+01, 3.502375636E-02, 8.621257202E-02, 1.299326105E-04, 8.208957356E-04, 4.311193486E-03,-7.413863490E-03,-2.230684593E-05,-2.616920418E-03, 3.703599775E-03
       378, 1.299999997E+01, 3.502375636E-02, 7.355664452E-02, 9.465298073E-05, 5.961863551E-04, 4.302527884E-03,-5.401979534E-03,-1.386586082E-05,-1.629298977E-03, 2.699141152E-03
       379, 4.999999929E+00, 3.976777532E-02, 1.778168446E-01, 6.293581694E-04, 3.593934398E-03, 4.393307707E-03,-3.151708610E-02,-2.249002477E-04,-2.573621872E-02, 1.569102426E-02
       380, 6.999999954E+00, 3.976777532E-02, 1.313070198E-01, 3.421983651E-04, 1.927967118E-03, 4.347106904E-03,-1.716962623E-02,-8.967212053E-05,-1.042337247E-02, 8.564729819E-03
       381, 8.999999951E+00, 3.976777591E-02, 1.040839134E-01, 2.149554003E-04, 1.201897864E-03, 4.324455206E-03,-1.079457718E-02,-4.456310914E-05,-5.213074727E-03, 5.389356875E-03
       382, 1.099999988E+01, 3.976777532E-02, 8.619933022E-02, 1.474987643E-04, 8.209061150E-04, 4.311294022E-03,-7.410465629E-03,-2.531685727E-05,-2.970276398E-03, 3.701505435E-03
       383, 1.299999997E+01, 3.976777532E-02, 7.354839985E-02, 1.074561646E-04, 5.961920874E-04, 4.302601869E-03,-5.400172250E-03,-1.573880559E-05,-1.849424972E-03, 2.698116052E-03
       384, 4.999999929E+00, 4.444948847E-02, 1.776894400E-01, 7.027003424E-04, 3.594043595E-03, 4.393718795E-03,-3.144980177E-02,-2.508466614E-04,-2.872984837E-02, 1.564022243E-02
       385, 6.999999954E+00, 4.444948847E-02, 1.312554059E-01, 3.822599362E-04, 1.928015861E-03, 4.347351262E-03,-1.714950847E-02,-1.001123465E-04,-1.164188380E-02, 8.549443994E-03
       386, 8.999999951E+00, 4.444948913E-02, 1.040580964E-01, 2.401722420E-04, 1.201920402E-03, 4.324614697E-03,-1.078659098E-02,-4.977268535E-05,-5.823868264E-03, 5.383241492E-03
       387, 1.099999988E+01, 4.444948847E-02, 8.618461938E-02, 1.648211011E-04, 8.209175757E-04, 4.311405584E-03,-7.406691479E-03,-2.828294373E-05,-3.318711526E-03, 3.698588366E-03
       388, 1.299999997E+01, 4.444948847E-02, 7.353923988E-02, 1.200841200E-04, 5.961984292E-04, 4.302683999E-03,-5.398164583E-03,-1.758514030E-05,-2.066532459E-03, 2.696547392E-03
       389, 4.999999929E+00, 4.906971409E-02, 1.775499917E-01, 7.748368931E-04, 3.594156675E-03, 4.394165969E-03,-3.137621572E-02,-2.762807478E-04,-3.167331336E-02, 1.558525755E-02
       390, 6.999999954E+00, 4.906971409E-02, 1.311988822E-01, 4.217231361E-04, 1.928068181E-03, 4.347618030E-03,-1.712748673E-02,-1.103777328E-04,-1.284195236E-02, 8.533025843E-03
       391, 8.999999951E+00, 4.906971482E-02, 1.040298166E-01, 2.650293789E-04, 1.201944826E-03, 4.324789072E-03,-1.077784536E-02,-5.490199489E-05,-6.425865557E-03, 5.376740137E-03
       392, 1.099999988E+01, 4.906971409E-02, 8.616850303E-02, 1.819025492E-04, 8.209300457E-04, 4.311527647E-03,-7.402557541E-03,-3.120544847E-05,-3.662265930E-03, 3.695526779E-03
       393, 1.299999997E+01, 4.906971409E-02, 7.352920394E-02, 1.325391645E-04, 5.962053444E-04, 4.302773900E-03,-5.395965236E-03,-1.940513211E-05,-2.280649894E-03, 2.694925979E-03
       394, 4.999999929E+00, 5.362925975E-02, 1.773990672E-01, 8.457641091E-04, 3.594271474E-03, 4.394646672E-03,-3.129664270E-02,-3.011962762E-04,-3.456650220E-02, 1.552557270E-02
       395, 6.999999954E+00, 5.362925975E-02, 1.311376703E-01, 4.605894516E-04, 1.928123590E-03, 4.347905937E-03,-1.710365002E-02,-1.204675420E-04,-1.402364233E-02, 8.515114501E-03
       396, 8.999999951E+00, 5.362926055E-02, 1.039991829E-01, 2.895287636E-04, 1.201970970E-03, 4.324977568E-03,-1.076837475E-02,-5.995108105E-05,-7.019124852E-03, 5.369611049E-03
       397, 1.099999988E+01, 5.362925975E-02, 8.615104278E-02, 1.987448271E-04, 8.209434539E-04, 4.311659704E-03,-7.398079836E-03,-3.408452323E-05,-4.000980991E-03, 3.692149491E-03
       398, 1.299999997E+01, 5.362925975E-02, 7.351833019E-02, 1.448227163E-04, 5.962127976E-04, 4.302871208E-03,-5.393582656E-03,-2.119892278E-05,-2.491806135E-03, 2.693124913E-03
       399, 4.999999929E+00, 5.812892238E-02, 1.772372181E-01, 9.154823375E-04, 3.594385819E-03, 4.395158388E-03,-3.121138953E-02,-3.255891205E-04,-3.740937948E-02, 1.546175902E-02
       400, 6.999999954E+00, 5.812892238E-02, 1.310719859E-01, 4.988621241E-04, 1.928181598E-03, 4.348213740E-03,-1.707808490E-02,-1.303816351E-04,-1.518703308E-02, 8.495969287E-03
       401, 8.999999951E+00, 5.812892325E-02, 1.039663014E-01, 3.136733284E-04, 1.201998669E-03, 4.325179441E-03,-1.075821256E-02,-6.492023274E-05,-7.603708662E-03, 5.362000994E-03
       402, 1.099999988E+01, 5.812892238E-02, 8.613229839E-02, 2.153502813E-04, 8.209577302E-04, 4.311801259E-03,-7.393273910E-03,-3.692044396E-05,-4.334899536E-03, 3.688551553E-03
       403, 1.299999997E+01, 5.812892238E-02, 7.350665563E-02, 1.569366317E-04, 5.962207541E-04, 4.302975568E-03,-5.391025035E-03,-2.296672637E-05,-2.700030578E-03, 2.691211012E-03
       404, 4.999999929E+00, 6.256948846E-02, 1.770649809E-01, 9.839926095E-04, 3.594497544E-03, 4.395698642E-03,-3.112075490E-02,-3.494560122E-04,-4.020197979E-02, 1.539390414E-02
       405, 6.999999954E+00, 6.256948846E-02, 1.310020378E-01, 5.365443498E-04, 1.928241723E-03, 4.348540223E-03,-1.705087550E-02,-1.401199891E-04,-1.633221769E-02, 8.475578520E-03
       406, 8.999999951E+00, 6.256948940E-02, 1.039312747E-01, 3.374658639E-04, 1.202027760E-03, 4.325393967E-03,-1.074739122E-02,-6.980974851E-05,-8.179683216E-03, 5.353887242E-03
       407, 1.099999988E+01, 6.256948846E-02, 8.611232780E-02, 2.317211209E-04, 8.209728057E-04, 4.311951830E-03,-7.388154850E-03,-3.971347812E-05,-4.664065579E-03, 3.684711976E-03
       408, 1.299999997E+01, 6.256948846E-02, 7.349421612E-02, 1.688826495E-04, 5.962291796E-04, 4.303086636E-03,-5.388300321E-03,-2.470874613E-05,-2.905353021E-03, 2.689166731E-03
       409, 4.999999929E+00, 6.695173415E-02, 1.768828764E-01, 1.051297601E-03, 3.594604509E-03, 4.396265013E-03,-3.102502923E-02,-3.727948567E-04,-4.294440347E-02, 1.532227167E-02
       410, 6.999999954E+00, 6.695173415E-02, 1.309280291E-01, 5.736398215E-04, 1.928303485E-03, 4.348884198E-03,-1.702210350E-02,-1.496828328E-04,-1.745930211E-02, 8.454026886E-03
       411, 8.999999951E+00, 6.695173514E-02, 1.038942024E-01, 3.609093649E-04, 1.202058084E-03, 4.325620439E-03,-1.073594220E-02,-7.462000646E-05,-8.747118238E-03, 5.345307818E-03
       412, 1.099999988E+01, 6.695173415E-02, 8.609118719E-02, 2.478596561E-04, 8.209886128E-04, 4.312110947E-03,-7.382737286E-03,-4.246392510E-05,-4.988524258E-03, 3.680651541E-03
       413, 1.299999997E+01, 6.695173415E-02, 7.348104642E-02, 1.806625657E-04, 5.962380408E-04, 4.303204078E-03,-5.385416216E-03,-2.642520033E-05,-3.107803639E-03, 2.687004962E-03
       414, 4.999999929E+00, 7.127642538E-02, 1.766914102E-01, 1.117401204E-03, 3.594704610E-03, 4.396855137E-03,-3.092449462E-02,-3.956045523E-04,-4.563681220E-02, 1.524705669E-02
       415, 6.999999954E+00, 7.127642538E-02, 1.308501564E-01, 6.101525208E-04, 1.928366415E-03, 4.349244509E-03,-1.699184819E-02,-1.590705848E-04,-1.856840426E-02, 8.431364126E-03
       416, 8.999999951E+00, 7.127642644E-02, 1.038551812E-01, 3.840069066E-04, 1.202089485E-03, 4.325858171E-03,-1.072389605E-02,-7.935143647E-05,-9.306086653E-03, 5.336279441E-03
       417, 1.099999988E+01, 7.127642538E-02, 8.606893099E-02, 2.637682162E-04, 8.210050853E-04, 4.312278154E-03,-7.377035403E-03,-4.517210113E-05,-5.308321704E-03, 3.676376642E-03
       418, 1.299999997E+01, 7.127642538E-02, 7.346718021E-02, 1.922781747E-04, 5.962473053E-04, 4.303327568E-03,-5.382380188E-03,-2.811631315E-05,-3.307412930E-03, 2.684728223E-03
       419, 4.999999929E+00, 7.554431806E-02, 1.764910725E-01, 1.182308539E-03, 3.594795793E-03, 4.397466711E-03,-3.081942479E-02,-4.178849404E-04,-4.827942489E-02, 1.516848746E-02
       420, 6.999999954E+00, 7.554431806E-02, 1.307686106E-01, 6.460867507E-04, 1.928430055E-03, 4.349620031E-03,-1.696018645E-02,-1.682838549E-04,-1.965965309E-02, 8.407658095E-03
       421, 8.999999951E+00, 7.554431918E-02, 1.038143044E-01, 4.067616721E-04, 1.202121809E-03, 4.326106496E-03,-1.071128235E-02,-8.400452387E-05,-9.856664316E-03, 5.326830180E-03
       422, 1.099999988E+01, 7.554431806E-02, 8.604561196E-02, 2.794491705E-04, 8.210221589E-04, 4.312453010E-03,-7.371062948E-03,-4.783834196E-05,-5.623504953E-03, 3.671901453E-03
       423, 1.299999997E+01, 7.554431806E-02, 7.345265012E-02, 2.037312854E-04, 5.962569412E-04, 4.303456792E-03,-5.379199472E-03,-2.978231662E-05,-3.504211670E-03, 2.682344678E-03
       424, 4.999999929E+00, 7.975615815E-02, 1.762823387E-01, 1.246025925E-03, 3.594876066E-03, 4.398097496E-03,-3.071008507E-02,-4.396367665E-04,-5.087251351E-02, 1.508673291E-02
       425, 6.999999954E+00, 7.975615815E-02, 1.306835764E-01, 6.814471334E-04, 1.928493955E-03, 4.350009670E-03,-1.692719283E-02,-1.773234388E-04,-2.073318777E-02, 8.382949807E-03
       426, 8.999999951E+00, 7.975615934E-02, 1.037716628E-01, 4.291769545E-04, 1.202154908E-03, 4.326364765E-03,-1.069812980E-02,-8.857980827E-05,-1.039892977E-02, 5.316972721E-03
       427, 1.099999988E+01, 7.975615815E-02, 8.602128117E-02, 2.949049316E-04, 8.210397706E-04, 4.312635085E-03,-7.364833240E-03,-5.046300278E-05,-5.934121849E-03, 3.667230122E-03
       428, 1.299999997E+01, 7.975615815E-02, 7.343748775E-02, 2.150237241E-04, 5.962669177E-04, 4.303591443E-03,-5.375881080E-03,-3.142345074E-05,-3.698230879E-03, 2.679855425E-03
       429, 4.999999929E+00, 8.391268182E-02, 1.760656689E-01, 1.308560534E-03, 3.594943503E-03, 4.398745326E-03,-3.059673239E-02,-4.608614971E-04,-5.341639884E-02, 1.500207084E-02
       430, 6.999999954E+00, 8.391268182E-02, 1.305952329E-01, 7.162384673E-04, 1.928557683E-03, 4.350412368E-03,-1.689293952E-02,-1.861902664E-04,-2.178915684E-02, 8.357333007E-03
       431, 8.999999951E+00, 8.391268308E-02, 1.037273443E-01, 4.512560794E-04, 1.202188636E-03, 4.326632352E-03,-1.068446616E-02,-9.307786297E-05,-1.093296399E-02, 5.306750962E-03
       432, 1.099999988E+01, 8.391268182E-02, 8.599598811E-02, 3.101379059E-04, 8.210578595E-04, 4.312823964E-03,-7.358359182E-03,-5.304644830E-05,-6.240220948E-03, 3.662387501E-03
       433, 1.299999997E+01, 8.391268182E-02, 7.342172371E-02, 2.261573009E-04, 5.962772048E-04, 4.303731226E-03,-5.372431798E-03,-3.303995777E-05,-3.889501772E-03, 2.677276335E-03
       434, 4.999999929E+00, 8.801461558E-02, 1.758415088E-01, 1.369920934E-03, 3.594996258E-03, 4.399408103E-03,-3.047961533E-02,-4.815615567E-04,-5.591144689E-02, 1.491438686E-02
       435, 6.999999954E+00, 8.801461558E-02, 1.305037533E-01, 7.504659944E-04, 1.928620817E-03, 4.350827098E-03,-1.685749641E-02,-1.948854813E-04,-2.282771757E-02, 8.330719756E-03
       436, 8.999999951E+00, 8.801461690E-02, 1.036814337E-01, 4.730025641E-04, 1.202222854E-03, 4.326908647E-03,-1.067031835E-02,-9.749933115E-05,-1.145885019E-02, 5.296103652E-03
       437, 1.099999988E+01, 8.801461558E-02, 8.596978068E-02, 3.251506002E-04, 8.210763666E-04, 4.313019242E-03,-7.351653264E-03,-5.558907225E-05,-6.541851459E-03, 3.657329601E-03
       438, 1.299999997E+01, 8.801461558E-02, 7.340538763E-02, 2.371338853E-04, 5.962877734E-04, 4.303875853E-03,-5.368858201E-03,-3.463209407E-05,-4.078055737E-03, 2.674574583E-03
       439, 4.999999929E+00, 9.206267639E-02, 1.756102893E-01, 1.430115010E-03, 3.595032563E-03, 4.400083805E-03,-3.035897411E-02,-5.017393718E-04,-5.835804781E-02, 1.482465922E-02
       440, 6.999999954E+00, 9.206267639E-02, 1.304093055E-01, 7.841344284E-04, 1.928682954E-03, 4.351252867E-03,-1.682093116E-02,-2.034101367E-04,-2.384902873E-02, 8.303526352E-03
       441, 8.999999951E+00, 9.206267776E-02, 1.036340133E-01, 4.944195521E-04, 1.202257426E-03, 4.327193061E-03,-1.065571240E-02,-1.018447929E-04,-1.197667059E-02, 5.285260474E-03
       442, 1.099999988E+01, 9.206267639E-02, 8.594270526E-02, 3.399452500E-04, 8.210952345E-04, 4.313220530E-03,-7.344727578E-03,-5.809122733E-05,-6.839061493E-03, 3.652202498E-03
       443, 1.299999997E+01, 9.206267639E-02, 7.338850818E-02, 2.479551425E-04, 5.962985955E-04, 4.304025047E-03,-5.365166650E-03,-3.620008859E-05,-4.263923292E-03, 2.671851611E-03
       444, 4.999999929E+00, 9.605757177E-02, 1.753724271E-01, 1.489155654E-03, 3.595050743E-03, 4.400770486E-03,-3.023504075E-02,-5.214001201E-04,-6.076741536E-02, 1.473187433E-02
       445, 6.999999954E+00, 9.605757177E-02, 1.303120517E-01, 8.172505322E-04, 1.928743704E-03, 4.351688717E-03,-1.678330915E-02,-2.117660376E-04,-2.485779602E-02, 8.275244332E-03
       446, 8.999999951E+00, 9.605757321E-02, 1.035851628E-01, 5.155112838E-04, 1.202292221E-03, 4.327485027E-03,-1.064067350E-02,-1.061151243E-04,-1.248881908E-02, 5.273915447E-03
       447, 1.099999988E+01, 9.605757177E-02, 8.591480671E-02, 3.545247733E-04, 8.211144080E-04, 4.313427451E-03,-7.337593823E-03,-6.055341040E-05,-7.133227902E-03, 3.646801420E-03
       448, 1.299999997E+01, 9.605757177E-02, 7.337111313E-02, 2.586232051E-04, 5.963096439E-04, 4.304178540E-03,-5.361363303E-03,-3.774425118E-05,-4.447966634E-03, 2.668960548E-03
       449, 4.999999929E+00, 1.000000000E-01, 1.751283244E-01, 1.547054850E-03, 3.595049192E-03, 4.401466270E-03,-3.010803877E-02,-5.405485588E-04,-6.312203232E-02, 1.463701632E-02
       450, 6.999999954E+00, 1.000000000E-01, 1.302121486E-01, 8.498206216E-04, 1.928802694E-03, 4.352133720E-03,-1.674469352E-02,-2.199548497E-04,-2.584658395E-02, 8.246350366E-03
       451, 8.999999951E+00, 1.000000015E-01, 1.035349591E-01, 5.362817324E-04, 1.202327113E-03, 4.327783993E-03,-1.062522598E-02,-1.103111375E-04,-1.299150040E-02, 5.262352542E-03
       452, 1.099999988E+01, 1.000000000E-01, 8.588612841E-02, 3.688919101E-04, 8.211338338E-04, 4.313639640E-03,-7.330263303E-03,-6.297608370E-05,-7.422164955E-03, 3.641315822E-03
       453, 1.299999997E+01, 1.000000000E-01, 7.335322929E-02, 2.691400780E-04, 5.963208922E-04, 4.304336070E-03,-5.357454110E-03,-3.926487081E-05,-4.628816143E-03, 2.666037141E-03
       454, 4.999999929E+00, 1.037429218E-01, 1.748880246E-01, 1.601668566E-03, 3.595027704E-03, 4.402142404E-03,-2.998319607E-02,-5.584827275E-04,-6.531302526E-02, 1.454428819E-02
       455, 6.999999954E+00, 1.037429218E-01, 1.301137054E-01, 8.806336889E-04, 1.928857439E-03, 4.352569531E-03,-1.670667307E-02,-2.276735797E-04,-2.676949962E-02, 8.218085971E-03
       456, 8.999999951E+00, 1.037429233E-01, 1.034854667E-01, 5.559573037E-04, 1.202360651E-03, 4.328077646E-03,-1.061000523E-02,-1.142770054E-04,-1.346134707E-02, 5.251048554E-03
       457, 1.099999988E+01, 1.037429218E-01, 8.585784954E-02, 3.825110874E-04, 8.211527076E-04, 4.313848363E-03,-7.323037483E-03,-6.526911046E-05,-7.692430477E-03, 3.635960187E-03
       458, 1.299999997E+01, 1.037429218E-01, 7.333559197E-02, 2.791135156E-04, 5.963318758E-04, 4.304491157E-03,-5.353599817E-03,-4.070531183E-05,-4.798054243E-03, 2.663188274E-03
       459, 4.999999929E+00, 1.075400176E-01, 1.746357973E-01, 1.656706389E-03, 3.594983898E-03, 4.402842674E-03,-2.985234955E-02,-5.764238621E-04,-6.752707604E-02, 1.444644129E-02
       460, 6.999999954E+00, 1.075400176E-01, 1.300102726E-01, 9.117806698E-04, 1.928911349E-03, 4.353024549E-03,-1.666675860E-02,-2.354465858E-04,-2.770508533E-02, 8.188093925E-03
       461, 8.999999951E+00, 1.075400192E-01, 1.034334419E-01, 5.758726641E-04, 1.202394987E-03, 4.328385171E-03,-1.059401412E-02,-1.182819142E-04,-1.393832509E-02, 5.238984922E-03
       462, 1.099999988E+01, 1.075400176E-01, 8.582811631E-02, 3.963059765E-04, 8.211722512E-04, 4.314067273E-03,-7.315442835E-03,-6.758806944E-05,-7.967008343E-03, 3.630207730E-03
       463, 1.299999997E+01, 1.075400176E-01, 7.331704481E-02, 2.892198605E-04, 5.963433088E-04, 4.304653953E-03,-5.349547787E-03,-4.216328456E-05,-4.970071443E-03, 2.660105667E-03
       464, 4.999999929E+00, 1.113920715E-01, 1.743712847E-01, 1.712155776E-03, 3.594914642E-03, 4.403566647E-03,-2.971534167E-02,-5.943593095E-04,-6.977647834E-02, 1.434444725E-02
       465, 6.999999954E+00, 1.113920715E-01, 1.299016880E-01, 9.432607609E-04, 1.928963972E-03, 4.353499044E-03,-1.662489254E-02,-2.432716602E-04,-2.865866817E-02, 8.156868866E-03
       466, 8.999999951E+00, 1.113920731E-01, 1.033787995E-01, 5.960291357E-04, 1.202430039E-03, 4.328706892E-03,-1.057722779E-02,-1.223254786E-04,-1.442518432E-02, 5.226465420E-03
       467, 1.099999988E+01, 1.113920715E-01, 8.579687898E-02, 4.102781779E-04, 8.211924517E-04, 4.314296651E-03,-7.307467074E-03,-6.993297052E-05,-8.247492628E-03, 3.624264904E-03
       468, 1.299999997E+01, 1.113920715E-01, 7.329755637E-02, 2.994605860E-04, 5.963551927E-04, 4.304824688E-03,-5.345291315E-03,-4.363888251E-05,-5.145870786E-03, 2.656939005E-03
       469, 4.999999929E+00, 1.152998790E-01, 1.740941235E-01, 1.767999669E-03, 3.594816493E-03, 4.404313789E-03,-2.957201462E-02,-6.122740767E-04,-7.204094390E-02, 1.423774727E-02
       470, 6.999999954E+00, 1.152998790E-01, 1.297877863E-01, 9.750712603E-04, 1.929014801E-03, 4.353993264E-03,-1.658101642E-02,-2.511459119E-04,-2.962194883E-02, 8.124093634E-03
       471, 8.999999951E+00, 1.152998807E-01, 1.033214524E-01, 6.164270237E-04, 1.202465711E-03, 4.329043131E-03,-1.055962084E-02,-1.264070403E-04,-1.491776078E-02, 5.213289236E-03
       472, 1.099999988E+01, 1.152998790E-01, 8.576408645E-02, 4.244286627E-04, 8.212132922E-04, 4.314536782E-03,-7.299097621E-03,-7.230369002E-05,-8.531507640E-03, 3.617993776E-03
       473, 1.299999997E+01, 1.152998790E-01, 7.327709430E-02, 3.098367374E-04, 5.963675275E-04, 4.305003597E-03,-5.340823520E-03,-4.513212463E-05,-5.323972082E-03, 2.653587859E-03
       474, 4.999999929E+00, 1.192642470E-01, 1.738039449E-01, 1.824219157E-03, 3.594685715E-03, 4.405083442E-03,-2.942221022E-02,-6.301515467E-04,-7.431971486E-02, 1.412624995E-02
       475, 6.999999954E+00, 1.192642470E-01, 1.296683978E-01, 1.007209184E-03, 1.929063278E-03, 4.354507427E-03,-1.653507077E-02,-2.590661306E-04,-3.059482878E-02, 8.089786102E-03
       476, 8.999999951E+00, 1.192642488E-01, 1.032613110E-01, 6.370666834E-04, 1.202501896E-03, 4.329394203E-03,-1.054116728E-02,-1.305258688E-04,-1.541605936E-02, 5.199490663E-03
       477, 1.099999988E+01, 1.192642470E-01, 8.572968621E-02, 4.387585236E-04, 8.212347518E-04, 4.314787948E-03,-7.290321573E-03,-7.470009159E-05,-8.819073829E-03, 3.611427069E-03
