nodenumber,    x-coordinate,    y-coordinate,  axial-velocity, radial-velocity,turb-kinetic-energy,  viscosity-turb,daxial-velocity-dx,dradial-velocity-dx,daxial-velocity-dy,dradial-velocity-dy
       438, 1.299999997E+01, 8.801461558E-02, 8.032966720E-02, 2.743725674E-04, 7.697618085E-04, 5.126271965E-03,-6.212446791E-03,-4.237830120E-05,-4.358823960E-03, 3.095060672E-03
       439, 4.999999929E+00, 9.206267639E-02, 2.082359568E-01, 1.933959234E-03, 5.261583134E-03, 5.130933035E-03,-4.087900450E-02,-7.643105238E-04,-8.082833754E-02, 1.987175237E-02
       440, 6.999999954E+00, 9.206267639E-02, 1.492664308E-01, 9.908770930E-04, 2.680610582E-03, 5.137163944E-03,-2.123314468E-02,-2.825371903E-04,-2.939043694E-02, 1.047005671E-02
       441, 8.999999951E+00, 9.206267776E-02, 1.161393661E-01, 5.995265494E-04, 1.615853043E-03, 5.134271376E-03,-1.291765799E-02,-1.333834921E-04,-1.379383388E-02, 6.405516092E-03
       442, 1.099999988E+01, 9.206267639E-02, 9.498079701E-02, 4.010770411E-04, 1.078161852E-03, 5.130251554E-03,-8.665506522E-03,-7.309926298E-05,-7.538412571E-03, 4.308953477E-03
       443, 1.299999997E+01, 9.206267639E-02, 8.031162557E-02, 2.868952352E-04, 7.697620435E-04, 5.126433164E-03,-6.208265211E-03,-4.429752867E-05,-4.557514832E-03, 3.091977094E-03
       444, 4.999999929E+00, 9.605757177E-02, 2.079065752E-01, 2.013054462E-03, 5.261361651E-03, 5.131921913E-03,-4.068134845E-02,-7.935939919E-04,-8.413102572E-02, 1.972398043E-02
       445, 6.999999954E+00, 9.605757177E-02, 1.491465857E-01, 1.032627793E-03, 2.680582893E-03, 5.137701381E-03,-2.118164263E-02,-2.940814530E-04,-3.063053422E-02, 1.043136346E-02
       446, 8.999999951E+00, 9.605757321E-02, 1.160831044E-01, 6.250879821E-04, 1.615848473E-03, 5.134607110E-03,-1.289883938E-02,-1.389687363E-04,-1.438336780E-02, 6.391323644E-03
       447, 1.099999988E+01, 9.605757177E-02, 9.495004560E-02, 4.182782969E-04, 1.078161226E-03, 5.130480418E-03,-8.657086582E-03,-7.619722929E-05,-7.862663312E-03, 4.302578655E-03
       448, 1.299999997E+01, 9.605757177E-02, 8.029303273E-02, 2.992408949E-04, 7.697621625E-04, 5.126598783E-03,-6.203956912E-03,-4.618765670E-05,-4.754260549E-03, 3.088701125E-03
       449, 4.999999929E+00, 1.000000000E-01, 2.075686904E-01, 2.090527635E-03, 5.261093839E-03, 5.132911685E-03,-4.047894674E-02,-8.220288992E-04,-8.735473177E-02, 1.957296818E-02
       450, 6.999999954E+00, 1.000000000E-01, 1.490234884E-01, 1.073678066E-03, 2.680549054E-03, 5.138246995E-03,-2.112878989E-02,-3.053870004E-04,-3.184571342E-02, 1.039182456E-02
       451, 8.999999951E+00, 1.000000015E-01, 1.160252855E-01, 6.502582869E-04, 1.615842585E-03, 5.134949794E-03,-1.287951020E-02,-1.444558325E-04,-1.496196514E-02, 6.376855456E-03
       452, 1.099999988E+01, 1.000000000E-01, 9.491843468E-02, 4.352289645E-04, 1.078160226E-03, 5.130714631E-03,-8.648434400E-03,-7.924544050E-05,-8.181148152E-03, 4.296104080E-03
       453, 1.299999997E+01, 1.000000000E-01, 8.027391732E-02, 3.114118667E-04, 7.697621545E-04, 5.126768522E-03,-6.199528624E-03,-4.804904003E-05,-4.947593252E-03, 3.085389644E-03
       454, 4.999999929E+00, 1.037429218E-01, 2.072362059E-01, 2.163514940E-03, 5.260790234E-03, 5.133861322E-03,-4.028013152E-02,-8.485778665E-04,-9.035064393E-02, 1.942541041E-02
       455, 6.999999954E+00, 1.037429218E-01, 1.489022020E-01, 1.112502199E-03, 2.680510369E-03, 5.138778239E-03,-2.107676112E-02,-3.160359281E-04,-3.297958401E-02, 1.035314436E-02
       456, 8.999999951E+00, 1.037429233E-01, 1.159682871E-01, 6.741000811E-04, 1.615835599E-03, 5.135285295E-03,-1.286046551E-02,-1.496410522E-04,-1.550272479E-02, 6.362709460E-03
       457, 1.099999988E+01, 1.037429218E-01, 9.488726405E-02, 4.512971631E-04, 1.078158886E-03, 5.130944544E-03,-8.639905799E-03,-8.213048806E-05,-8.479045615E-03, 4.289782781E-03
       458, 1.299999997E+01, 1.037429218E-01, 8.025506531E-02, 3.229541993E-04, 7.697620172E-04, 5.126935391E-03,-6.195162435E-03,-4.981234814E-05,-5.128510653E-03, 3.082163085E-03
       459, 4.999999929E+00, 1.075400176E-01, 2.068873629E-01, 2.236976191E-03, 5.260429072E-03, 5.134831774E-03,-4.007190866E-02,-8.750511802E-04,-9.337424224E-02, 1.926995596E-02
       460, 6.999999954E+00, 1.075400176E-01, 1.487747812E-01, 1.151734984E-03, 2.680464024E-03, 5.139329578E-03,-2.102215047E-02,-3.267518220E-04,-3.412867619E-02, 1.031213672E-02
       461, 8.999999951E+00, 1.075400192E-01, 1.159083735E-01, 6.982306712E-04, 1.615826993E-03, 5.135635476E-03,-1.284045771E-02,-1.548763653E-04,-1.605165958E-02, 6.347620108E-03
       462, 1.099999988E+01, 1.075400176E-01, 9.485449036E-02, 4.675726601E-04, 1.078157099E-03, 5.131185171E-03,-8.630941873E-03,-8.504811882E-05,-8.781700184E-03, 4.282993330E-03
       463, 1.299999997E+01, 1.075400176E-01, 8.023524070E-02, 3.346506245E-04, 7.697617344E-04, 5.127110302E-03,-6.190572150E-03,-5.159719181E-05,-5.312405383E-03, 3.078669840E-03
       464, 4.999999929E+00, 1.113920715E-01, 2.065216863E-01, 2.310888865E-03, 5.260003776E-03, 5.135820589E-03,-3.985404803E-02,-9.014251546E-04,-9.644221217E-02, 1.910796544E-02
       465, 6.999999954E+00, 1.113920715E-01, 1.486410281E-01, 1.191374601E-03, 2.680409104E-03, 5.139900850E-03,-2.096488055E-02,-3.375311252E-04,-3.529953126E-02, 1.026943018E-02
       466, 8.999999951E+00, 1.113920731E-01, 1.158454470E-01, 7.226515386E-04, 1.615816563E-03, 5.136000529E-03,-1.281945580E-02,-1.601612054E-04,-1.661194077E-02, 6.331956094E-03
       467, 1.099999988E+01, 1.113920715E-01, 9.482005873E-02, 4.840573440E-04, 1.078154804E-03, 5.131436745E-03,-8.621528116E-03,-8.799834167E-05,-9.090876137E-03, 4.275979176E-03
       468, 1.299999997E+01, 1.113920715E-01, 8.021440982E-02, 3.465028674E-04, 7.697612846E-04, 5.127293463E-03,-6.185750158E-03,-5.340369173E-05,-5.500356385E-03, 3.075082909E-03
       469, 4.999999929E+00, 1.152998790E-01, 2.061386957E-01, 2.385223667E-03, 5.259507156E-03, 5.136824994E-03,-3.962632059E-02,-9.276719936E-04,-9.952652536E-02, 1.893868206E-02
       470, 6.999999954E+00, 1.152998790E-01, 1.485007409E-01, 1.231416734E-03, 2.680344602E-03, 5.140491816E-03,-2.090487284E-02,-3.483692715E-04,-3.648191770E-02, 1.022462213E-02
       471, 8.999999951E+00, 1.152998807E-01, 1.157794073E-01, 7.473629145E-04, 1.615804085E-03, 5.136380628E-03,-1.279742810E-02,-1.654946391E-04,-1.717876911E-02, 6.315473375E-03
       472, 1.099999988E+01, 1.152998790E-01, 9.478391282E-02, 5.007523589E-04, 1.078151936E-03, 5.131699492E-03,-8.611649671E-03,-9.098099644E-05,-9.403952782E-03, 4.268577425E-03
       473, 1.299999997E+01, 1.152998790E-01, 8.019253807E-02, 3.585121593E-04, 7.697606439E-04, 5.127485085E-03,-6.180688653E-03,-5.523187740E-05,-5.690780212E-03, 3.071286089E-03
       474, 4.999999929E+00, 1.192642470E-01, 2.057379040E-01, 2.459948200E-03, 5.258931463E-03, 5.137841872E-03,-3.938849812E-02,-9.537610084E-04,-1.026259333E-01, 1.876193940E-02
       475, 6.999999954E+00, 1.192642470E-01, 1.483537129E-01, 1.271856618E-03, 2.680269425E-03, 5.141102151E-03,-2.084204759E-02,-3.592611959E-04,-3.767569257E-02, 1.017772705E-02
       476, 8.999999951E+00, 1.192642488E-01, 1.157101515E-01, 7.723650771E-04, 1.615789314E-03, 5.136775920E-03,-1.277434226E-02,-1.708756314E-04,-1.775214824E-02, 6.298212231E-03
       477, 1.099999988E+01, 1.192642470E-01, 9.474599471E-02, 5.176589934E-04, 1.078148422E-03, 5.131973634E-03,-8.601291300E-03,-9.399590707E-05,-9.720952978E-03, 4.260826795E-03
       478, 1.299999997E+01, 1.192642470E-01, 8.016958983E-02, 3.706798824E-04, 7.697597863E-04, 5.127685375E-03,-6.175379614E-03,-5.708178302E-05,-5.883698003E-03, 3.067312138E-03
       479, 4.999999929E+00, 1.232859942E-01, 2.053188184E-01, 2.535028028E-03, 5.258268349E-03, 5.138867749E-03,-3.914035377E-02,-9.796602600E-04,-1.057390879E-01, 1.857763367E-02
       480, 6.999999954E+00, 1.232859942E-01, 1.481997329E-01, 1.312688805E-03, 2.680182389E-03, 5.141731441E-03,-2.077632385E-02,-3.702015074E-04,-3.888068480E-02, 1.012867660E-02
       481, 8.999999951E+00, 1.232859960E-01, 1.156375739E-01, 7.976580127E-04, 1.615771984E-03, 5.137186526E-03,-1.275016516E-02,-1.763030380E-04,-1.833207166E-02, 6.280133025E-03
       482, 1.099999988E+01, 1.232859942E-01, 9.470624485E-02, 5.347783863E-04, 1.078144181E-03, 5.132259382E-03,-8.590437381E-03,-9.704285327E-05,-1.004189521E-02, 4.252702285E-03
       483, 1.299999997E+01, 1.232859942E-01, 8.014552845E-02, 3.830073321E-04, 7.697586832E-04, 5.127894542E-03,-6.169814800E-03,-5.895342138E-05,-6.079128901E-03, 3.063143995E-03
       484, 4.999999929E+00, 1.273659511E-01, 2.048809399E-01, 2.610426635E-03, 5.257508841E-03, 5.139898770E-03,-3.888166240E-02,-1.005336300E-03,-1.088645757E-01, 1.838561915E-02
       485, 6.999999954E+00, 1.273659511E-01, 1.480385850E-01, 1.353907307E-03, 2.680082208E-03, 5.142379173E-03,-2.070761950E-02,-3.811844759E-04,-4.009670709E-02, 1.007742147E-02
       486, 8.999999951E+00, 1.273659530E-01, 1.155615663E-01, 8.232415458E-04, 1.615751806E-03, 5.137612538E-03,-1.272486302E-02,-1.817756176E-04,-1.891852844E-02, 6.261218624E-03
       487, 1.099999988E+01, 1.273659511E-01, 9.466460203E-02, 5.521116306E-04, 1.078139128E-03, 5.132556940E-03,-8.579071894E-03,-1.001215829E-04,-1.036679649E-02, 4.244197732E-03
       488, 1.299999997E+01, 1.273659511E-01, 8.012031622E-02, 3.954957971E-04, 7.697573033E-04, 5.128112792E-03,-6.163985749E-03,-6.084679334E-05,-6.277091682E-03, 3.058779700E-03
       489, 4.999999929E+00, 1.315049601E-01, 2.044237646E-01, 2.686105284E-03, 5.256643307E-03, 5.140930678E-03,-3.861220107E-02,-1.030754190E-03,-1.120009171E-01, 1.818574147E-02
       490, 6.999999954E+00, 1.315049601E-01, 1.478700489E-01, 1.395505484E-03, 2.679967495E-03, 5.143044728E-03,-2.063585130E-02,-3.922040092E-04,-4.132355524E-02, 1.002389734E-02
       491, 8.999999951E+00, 1.315049621E-01, 1.154820176E-01, 8.491152662E-04, 1.615728465E-03, 5.138054016E-03,-1.269840130E-02,-1.872920192E-04,-1.951150276E-02, 6.241440492E-03
       492, 1.099999988E+01, 1.315049601E-01, 9.462100338E-02, 5.696597213E-04, 1.078133169E-03, 5.132866504E-03,-8.567178427E-03,-1.032318033E-04,-1.069567222E-02, 4.235298620E-03
       493, 1.299999997E+01, 1.315049601E-01, 8.009391435E-02, 4.081465227E-04, 7.697556128E-04, 5.128340329E-03,-6.157883771E-03,-6.276188266E-05,-6.477604442E-03, 3.054211000E-03
       494, 4.999999929E+00, 1.357038760E-01, 2.039467831E-01, 2.762022954E-03, 5.255661425E-03, 5.141958788E-03,-3.833174949E-02,-1.055877446E-03,-1.151465663E-01, 1.797785256E-02
       495, 6.999999954E+00, 1.357038760E-01, 1.476938995E-01, 1.437476039E-03, 2.679836747E-03, 5.143727376E-03,-2.056093494E-02,-4.032536376E-04,-4.256100748E-02, 9.968044500E-03
       496, 8.999999951E+00, 1.357038781E-01, 1.153988137E-01, 8.752785372E-04, 1.615701621E-03, 5.138510982E-03,-1.267074476E-02,-1.928507792E-04,-2.011097341E-02, 6.220773731E-03
       497, 1.099999988E+01, 1.357038760E-01, 9.457538427E-02, 5.874235671E-04, 1.078126202E-03, 5.133188255E-03,-8.554740165E-03,-1.063731814E-04,-1.102853595E-02, 4.225993268E-03
       498, 1.299999997E+01, 1.357038760E-01, 8.006628295E-02, 4.209607200E-04, 7.697535745E-04, 5.128577354E-03,-6.151499951E-03,-6.469865704E-05,-6.680684424E-03, 3.049431836E-03
       499, 4.999999929E+00, 1.399635659E-01, 2.034494818E-01, 2.838136277E-03, 5.254552148E-03, 5.142977962E-03,-3.804009053E-02,-1.080668032E-03,-1.182999112E-01, 1.776180951E-02
       500, 6.999999954E+00, 1.399635659E-01, 1.475099070E-01, 1.479810985E-03, 2.679688347E-03, 5.144426261E-03,-2.048278512E-02,-4.143265035E-04,-4.380882411E-02, 9.909801630E-03
       501, 8.999999951E+00, 1.399635680E-01, 1.153118381E-01, 9.017304766E-04, 1.615670903E-03, 5.138983422E-03,-1.264185746E-02,-1.984503155E-04,-2.071691355E-02, 6.199191723E-03
       502, 1.099999988E+01, 1.399635659E-01, 9.452767835E-02, 6.054039781E-04, 1.078118114E-03, 5.133522363E-03,-8.541739890E-03,-1.095453406E-04,-1.136539931E-02, 4.216268732E-03
       503, 1.299999997E+01, 1.399635659E-01, 8.003738098E-02, 4.339395588E-04, 7.697511480E-04, 5.128824065E-03,-6.144825132E-03,-6.665706641E-05,-6.886348144E-03, 3.044435228E-03
       504, 4.999999929E+00, 1.442849094E-01, 2.029313429E-01, 2.914399471E-03, 5.253303675E-03, 5.143982585E-03,-3.773701078E-02,-1.105086348E-03,-1.214592734E-01, 1.753747344E-02
       505, 6.999999954E+00, 1.442849094E-01, 1.473178370E-01, 1.522501616E-03, 2.679520549E-03, 5.145140395E-03,-2.040131561E-02,-4.254153506E-04,-4.506674699E-02, 9.849107484E-03
       506, 8.999999951E+00, 1.442849115E-01, 1.152209711E-01, 9.284699465E-04, 1.615635914E-03, 5.139471276E-03,-1.261170272E-02,-2.040889223E-04,-2.132929074E-02, 6.176667829E-03
       507, 1.099999988E+01, 1.442849094E-01, 9.447781746E-02, 6.236016627E-04, 1.078108786E-03, 5.133868983E-03,-8.528159971E-03,-1.127478600E-04,-1.170627204E-02, 4.206112116E-03
       508, 1.299999997E+01, 1.442849094E-01, 8.000716625E-02, 4.470841661E-04, 7.697482896E-04, 5.129080655E-03,-6.137849922E-03,-6.863704189E-05,-7.094611621E-03, 3.039214309E-03
       509, 4.999999929E+00, 1.486687988E-01, 2.023918447E-01, 2.990764275E-03, 5.251903416E-03, 5.144966538E-03,-3.742230105E-02,-1.129091202E-03,-1.246229091E-01, 1.730470997E-02
       510, 6.999999954E+00, 1.486687988E-01, 1.471174506E-01, 1.565538474E-03, 2.679331475E-03, 5.145868650E-03,-2.031643929E-02,-4.365125113E-04,-4.633449904E-02, 9.785900164E-03
       511, 8.999999951E+00, 1.486688010E-01, 1.151260900E-01, 9.554955391E-04, 1.615596221E-03, 5.139974440E-03,-1.258024319E-02,-2.097647646E-04,-2.194806693E-02, 6.153174814E-03
       512, 1.099999988E+01, 1.486687988E-01, 9.442573161E-02, 6.420172197E-04, 1.078098088E-03, 5.134228254E-03,-8.513982366E-03,-1.159802711E-04,-1.205116190E-02, 4.195510090E-03
       513, 1.299999997E+01, 1.486687988E-01, 7.997559538E-02, 4.603956223E-04, 7.697449516E-04, 5.129347314E-03,-6.130564686E-03,-7.063849445E-05,-7.305490289E-03, 3.033761936E-03
       514, 4.999999929E+00, 1.531161394E-01, 2.018304627E-01, 3.067179882E-03, 5.250337957E-03, 5.145923171E-03,-3.709575692E-02,-1.152639808E-03,-1.277890090E-01, 1.706338911E-02
       515, 6.999999954E+00, 1.531161394E-01, 1.469085042E-01, 1.608911323E-03, 2.679119104E-03, 5.146609744E-03,-2.022806824E-02,-4.476098901E-04,-4.761178351E-02, 9.720117434E-03
       516, 8.999999951E+00, 1.531161417E-01, 1.150270694E-01, 9.828055631E-04, 1.615551358E-03, 5.140492756E-03,-1.254744080E-02,-2.154758736E-04,-2.257319801E-02, 6.128685076E-03
       517, 1.099999988E+01, 1.531161394E-01, 9.437134897E-02, 6.606511324E-04, 1.078085877E-03, 5.134600297E-03,-8.499188612E-03,-1.192420559E-04,-1.240007450E-02, 4.184449107E-03
       518, 1.299999997E+01, 1.531161394E-01, 7.994262378E-02, 4.738749578E-04, 7.697410823E-04, 5.129624224E-03,-6.122959544E-03,-7.266131417E-05,-7.518998632E-03, 3.028070809E-03
       519, 4.999999929E+00, 1.576278496E-01, 2.012466695E-01, 3.143592872E-03, 5.248593032E-03, 5.146845279E-03,-3.675717924E-02,-1.175687751E-03,-1.309556989E-01, 1.681338726E-02
       520, 6.999999954E+00, 1.576278496E-01, 1.466907498E-01, 1.652609109E-03, 2.678881267E-03, 5.147362233E-03,-2.013611383E-02,-4.586989482E-04,-4.889828345E-02, 9.651696703E-03
       521, 8.999999951E+00, 1.576278520E-01, 1.149237808E-01, 1.010398029E-03, 1.615500822E-03, 5.141026013E-03,-1.251325679E-02,-2.212201418E-04,-2.320463319E-02, 6.103170495E-03
       522, 1.099999988E+01, 1.576278496E-01, 9.431459581E-02, 6.795037613E-04, 1.078072002E-03, 5.134985211E-03,-8.483759831E-03,-1.225326442E-04,-1.275301305E-02, 4.172915315E-03
       523, 1.299999997E+01, 1.576278496E-01, 7.990820562E-02, 4.875231492E-04, 7.697366258E-04, 5.129911561E-03,-6.115024366E-03,-7.470536973E-05,-7.735149981E-03, 3.022133418E-03
       524, 4.999999929E+00, 1.622048611E-01, 2.006399358E-01, 3.219947154E-03, 5.246653485E-03, 5.147725070E-03,-3.640637477E-02,-1.198189054E-03,-1.341210413E-01, 1.655458389E-02
       525, 6.999999954E+00, 1.622048611E-01, 1.464639347E-01, 1.696619933E-03, 2.678615636E-03, 5.148124496E-03,-2.004048681E-02,-4.697706921E-04,-5.019366128E-02, 9.580575217E-03
       526, 8.999999951E+00, 1.622048635E-01, 1.148160926E-01, 1.038270635E-03, 1.615444071E-03, 5.141573940E-03,-1.247765171E-02,-2.269953163E-04,-2.384231475E-02, 6.076602447E-03
       527, 1.099999988E+01, 1.622048611E-01, 9.425539647E-02, 6.985753373E-04, 1.078056296E-03, 5.135383075E-03,-8.467676722E-03,-1.258514114E-04,-1.310997824E-02, 4.160894551E-03
       528, 1.299999997E+01, 1.622048611E-01, 7.987229382E-02, 5.013411158E-04, 7.697315215E-04, 5.130209491E-03,-6.106748769E-03,-7.677050692E-05,-7.953956662E-03, 3.015942085E-03
       529, 4.999999929E+00, 1.668481190E-01, 2.000097308E-01, 3.296183884E-03, 5.244503243E-03, 5.148554138E-03,-3.604315681E-02,-1.220095993E-03,-1.372830354E-01, 1.628687291E-02
       530, 6.999999954E+00, 1.668481190E-01, 1.462278019E-01, 1.740931014E-03, 2.678319716E-03, 5.148894729E-03,-1.994109738E-02,-4.808156633E-04,-5.149755849E-02, 9.506690162E-03
       531, 8.999999951E+00, 1.668481215E-01, 1.147038703E-01, 1.066420750E-03, 1.615380521E-03, 5.142136197E-03,-1.244058546E-02,-2.327989921E-04,-2.448617810E-02, 6.048951875E-03
       532, 1.099999988E+01, 1.668481190E-01, 9.419367333E-02, 7.178659537E-04, 1.078038581E-03, 5.135793942E-03,-8.450919560E-03,-1.291976760E-04,-1.347096833E-02, 4.148372343E-03
       533, 1.299999997E+01, 1.668481190E-01, 7.983483998E-02, 5.153297154E-04, 7.697257037E-04, 5.130518174E-03,-6.098122110E-03,-7.885654710E-05,-8.175430257E-03, 3.009488969E-03
       534, 4.999999929E+00, 1.715585821E-01, 1.993555229E-01, 3.372241456E-03, 5.242125282E-03, 5.149323438E-03,-3.566734573E-02,-1.241359555E-03,-1.404396196E-01, 1.601012868E-02
       535, 6.999999954E+00, 1.715585821E-01, 1.459820900E-01, 1.785528657E-03, 2.677990835E-03, 5.149670928E-03,-1.983785533E-02,-4.918239251E-04,-5.280959513E-02, 9.429978673E-03
       536, 8.999999951E+00, 1.715585846E-01, 1.145869762E-01, 1.094845398E-03, 1.615309545E-03, 5.142712379E-03,-1.240201727E-02,-2.386286064E-04,-2.513615178E-02, 6.020189384E-03
       537, 1.099999988E+01, 1.715585821E-01, 9.412934679E-02, 7.373755584E-04, 1.078018664E-03, 5.136217839E-03,-8.433468193E-03,-1.325706969E-04,-1.383597897E-02, 4.135333920E-03
       538, 1.299999997E+01, 1.715585821E-01, 7.979579440E-02, 5.294897404E-04, 7.697191016E-04, 5.130837757E-03,-6.089133490E-03,-8.096328556E-05,-8.399581504E-03, 3.002766053E-03
       539, 4.999999929E+00, 1.763372232E-01, 1.986767801E-01, 3.448055267E-03, 5.239501596E-03, 5.150023253E-03,-3.527876964E-02,-1.261927992E-03,-1.435886725E-01, 1.572429475E-02
       540, 6.999999954E+00, 1.763372232E-01, 1.457265333E-01, 1.830398213E-03, 2.677626138E-03, 5.150450878E-03,-1.973067007E-02,-5.027850468E-04,-5.412936918E-02, 9.350377972E-03
       541, 8.999999951E+00, 1.763372258E-01, 1.144652697E-01, 1.123541244E-03, 1.615230467E-03, 5.143302001E-03,-1.236190573E-02,-2.444814337E-04,-2.579215698E-02, 5.990285217E-03
       542, 1.099999988E+01, 1.763372232E-01, 9.406233523E-02, 7.571039463E-04, 1.077996339E-03, 5.136654762E-03,-8.415302039E-03,-1.359696708E-04,-1.420500309E-02, 4.121764253E-03
       543, 1.299999997E+01, 1.763372232E-01, 7.975510604E-02, 5.438219135E-04, 7.697116386E-04, 5.131168377E-03,-6.079771744E-03,-8.309049071E-05,-8.626419885E-03, 2.995765112E-03
       544, 4.999999929E+00, 1.811850290E-01, 1.979729714E-01, 3.523557965E-03, 5.236613169E-03, 5.150643170E-03,-3.487726485E-02,-1.281748964E-03,-1.467280148E-01, 1.542923490E-02
       545, 6.999999954E+00, 1.811850290E-01, 1.454608617E-01, 1.875524053E-03, 2.677222571E-03, 5.151232138E-03,-1.961945082E-02,-5.136880868E-04,-5.545645609E-02, 9.267825111E-03
       546, 8.999999951E+00, 1.811850317E-01, 1.143386067E-01, 1.152504575E-03, 1.615142563E-03, 5.143904499E-03,-1.232020881E-02,-2.503545802E-04,-2.645410686E-02, 5.959209192E-03
       547, 1.099999988E+01, 1.811850290E-01, 9.399255495E-02, 7.770507505E-04, 1.077971382E-03, 5.137104675E-03,-8.396400095E-03,-1.393937287E-04,-1.457803056E-02, 4.107648028E-03
       548, 1.299999997E+01, 1.811850290E-01, 7.971272246E-02, 5.583268830E-04, 7.697032322E-04, 5.131510157E-03,-6.070025444E-03,-8.523790348E-05,-8.855953382E-03, 2.988477706E-03
       549, 4.999999929E+00, 1.861030006E-01, 1.972435665E-01, 3.598679451E-03, 5.233439947E-03, 5.151172046E-03,-3.446267668E-02,-1.300771502E-03,-1.498554099E-01, 1.512487890E-02
       550, 6.999999954E+00, 1.861030006E-01, 1.451848011E-01, 1.920889520E-03, 2.676776877E-03, 5.152012028E-03,-1.950410668E-02,-5.245215851E-04,-5.679040848E-02, 9.182258244E-03
       551, 8.999999951E+00, 1.861030034E-01, 1.142068405E-01, 1.181731283E-03, 1.615045056E-03, 5.144519217E-03,-1.227688386E-02,-2.562449765E-04,-2.712190627E-02, 5.926930673E-03
       552, 1.099999988E+01, 1.861030006E-01, 9.391992021E-02, 7.972154339E-04, 1.077943552E-03, 5.137567506E-03,-8.376740931E-03,-1.428419338E-04,-1.495504808E-02, 4.092969616E-03
       553, 1.299999997E+01, 1.861030006E-01, 7.966858987E-02, 5.730052182E-04, 7.696937932E-04, 5.131863206E-03,-6.059882894E-03,-8.740523552E-05,-9.088188644E-03, 2.980895214E-03
       554, 4.999999929E+00, 1.910921536E-01, 1.964880374E-01, 3.673346151E-03, 5.229960811E-03, 5.151597983E-03,-3.403486012E-02,-1.318936995E-03,-1.529685670E-01, 1.481118959E-02
       555, 6.999999954E+00, 1.910921536E-01, 1.448980734E-01, 1.966476905E-03, 2.676285582E-03, 5.152787617E-03,-1.938454682E-02,-5.352735469E-04,-5.813075597E-02, 9.093614157E-03
       556, 8.999999951E+00, 1.910921564E-01, 1.140698208E-01, 1.211216846E-03, 1.614937112E-03, 5.145145409E-03,-1.223188766E-02,-2.621493696E-04,-2.779545185E-02, 5.893418694E-03
       557, 1.099999988E+01, 1.910921536E-01, 9.384434312E-02, 8.175972796E-04, 1.077912592E-03, 5.138043147E-03,-8.356302688E-03,-1.463132788E-04,-1.533603927E-02, 4.077713081E-03
       558, 1.299999997E+01, 1.910921536E-01, 7.962265300E-02, 5.878574044E-04, 7.696832257E-04, 5.132227616E-03,-6.049332120E-03,-8.959216737E-05,-9.323131280E-03, 2.973008855E-03
       559, 4.999999929E+00, 1.961535182E-01, 1.957058586E-01, 3.747481464E-03, 5.226153551E-03, 5.151908299E-03,-3.359368031E-02,-1.336187108E-03,-1.560651463E-01, 1.448804980E-02
       560, 6.999999954E+00, 1.961535182E-01, 1.446003966E-01, 2.012267391E-03, 2.675744987E-03, 5.153555703E-03,-1.926068052E-02,-5.459314500E-04,-5.947700487E-02, 9.001835224E-03
       561, 8.999999951E+00, 1.961535212E-01, 1.139273944E-01, 1.240956313E-03, 1.614817838E-03, 5.145782225E-03,-1.218517641E-02,-2.680643185E-04,-2.847463210E-02, 5.858642011E-03
       562, 1.099999988E+01, 1.961535182E-01, 9.376573366E-02, 8.381953819E-04, 1.077878222E-03, 5.138531445E-03,-8.335063084E-03,-1.498066822E-04,-1.572098447E-02, 4.061862207E-03
       563, 1.299999997E+01, 1.961535182E-01, 7.957485516E-02, 6.028838383E-04, 7.696714262E-04, 5.132603462E-03,-6.038360878E-03,-9.179834645E-05,-9.560785758E-03, 2.964809671E-03
       564, 4.999999929E+00, 2.012881397E-01, 1.948965085E-01, 3.821005936E-03, 5.221994849E-03, 5.152089498E-03,-3.313901326E-02,-1.352465510E-03,-1.591427573E-01, 1.415543914E-02
       565, 6.999999954E+00, 2.012881397E-01, 1.442914848E-01, 2.058241052E-03, 2.675151153E-03, 5.154312801E-03,-1.913241735E-02,-5.564821654E-04,-6.082863753E-02, 8.906846588E-03
       566, 8.999999951E+00, 2.012881427E-01, 1.137794048E-01, 1.270944280E-03, 1.614686280E-03, 5.146428705E-03,-1.213670578E-02,-2.739861841E-04,-2.915932679E-02, 5.822569267E-03
       567, 1.099999988E+01, 2.012881397E-01, 9.368399964E-02, 8.590086366E-04, 1.077840145E-03, 5.139032203E-03,-8.312999413E-03,-1.533209853E-04,-1.610986065E-02, 4.045400522E-03
       568, 1.299999997E+01, 2.012881397E-01, 7.952513817E-02, 6.180848224E-04, 7.696582837E-04, 5.132990799E-03,-6.026956649E-03,-9.402338605E-05,-9.801154921E-03, 2.956288482E-03
       569, 4.999999929E+00, 2.064970782E-01, 1.940594696E-01, 3.893836860E-03, 5.217460249E-03, 5.152127244E-03,-3.267074642E-02,-1.367711072E-03,-1.621989630E-01, 1.381330300E-02
       570, 6.999999954E+00, 2.064970782E-01, 1.439710485E-01, 2.104376681E-03, 2.674499897E-03, 5.155055125E-03,-1.899966734E-02,-5.669122462E-04,-6.218511217E-02, 8.808619590E-03
       571, 8.999999951E+00, 2.064970813E-01, 1.136256926E-01, 1.301174876E-03, 1.614541415E-03, 5.147083776E-03,-1.208643095E-02,-2.799111374E-04,-2.984940632E-02, 5.785168538E-03
